Taxon	22	29	30	31	33	34	35	36	39	41	42	43	45	47	49	50	59	60	61	72
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	0.0398842727752	0.0534432191969	0.0507026367688	0.00945169998763	0.0479066722609	0.0688623722797	0.0103726990408	0.00237089133937	0.0131875725414	0.00565400660839	0.044260056218	0.0255534278687	0.0290039738524	0.0526142751586	0.0127454503181	0.00944018739149	0.00613804265252	0.034232765001	0.0716503587194	0.00639086121519
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__	0.000121222651665	4.03441406264e-05	5.19337325573e-05	1.21695707995e-05	0.000294322655667	0.000320405546175	4.20179301968e-05	4.82378705874e-06	4.56188003303e-05	0.0	7.12273504768e-05	9.18940632033e-05	3.2883684957e-05	0.000115977847895	8.94246418543e-05	1.21746032906e-05	2.01848936256e-05	0.0	0.0	6.49775984489e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	0.0	0.0	0.0	4.05652359984e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.09684132508e-06	5.50263851517e-07	1.87906771183e-07	3.69784442563e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;Other	0.0	0.0	0.0	0.0	0.0	7.52125695246e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.31534739828e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.0	4.08548259508e-06	4.26122933803e-05	3.44804505986e-05	0.0	7.74689466104e-05	0.0	7.23568058812e-06	7.47849185742e-07	0.0	0.000119744531236	5.19999339683e-05	2.2548812542e-06	3.73146119314e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia	0.0	0.000386588790559	1.33163416813e-05	8.92435191965e-05	9.82681207137e-05	0.000601700556197	0.000108864637328	1.68832547056e-05	1.64526820863e-05	0.000432003701856	0.00014658382272	3.38412268683e-05	5.71236584396e-05	0.00226476162686	0.000434115988638	0.0	5.5049709888e-06	6.84655300019e-07	0.0	1.04802578143e-06
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	0.0	0.0	1.33163416813e-06	8.11304719968e-06	0.0	2.10595194669e-05	0.0	0.0	0.0	0.000178947140099	0.0	0.0	5.63720313549e-06	8.40419187644e-06	0.0	0.0	0.0	0.0	4.15665605334e-06	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	0.000256587946024	0.000382503307964	0.000184431332287	0.000162260943994	0.000130060748003	0.00016772403004	0.000315134476476	2.05010949997e-05	0.000366446101013	0.000576607451431	0.00119021934927	6.6031662182e-05	0.000191664906607	0.00100850302517	8.12951289585e-05	4.86984131622e-06	2.20198839552e-05	6.84655300019e-06	3.53315764534e-05	8.59381140776e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	0.000204058130302	5.61753856823e-05	0.000729735524138	0.00102427220896	0.000285170232659	0.000230150462745	0.000185260874049	2.65308288231e-05	0.000989404472736	0.00515331612549	0.00107047481803	9.18940632033e-05	0.000203690939962	0.000673680020816	0.000437367793797	0.000482114290306	6.78946421952e-05	1.36931060004e-06	9.35247612001e-05	3.56328765688e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__BS11;g__	0.0	0.0	0.0	0.0	0.0	6.99476896579e-05	0.0	2.41189352937e-05	1.64526820863e-05	0.0	0.0	2.69629287243e-05	0.0	0.000461222050179	0.0	0.000104701588299	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.0	0.0	2.06403296061e-05	0.0	0.0	8.27338264771e-06	0.0	0.0	7.47849185742e-07	0.0	0.000285941682349	0.000106751187194	6.85859714818e-05	9.27822783159e-05	0.0	0.000158269842777	0.0	0.0	5.40365286934e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter	2.82852853884e-05	3.77907140045e-05	0.000227709442751	4.25934977983e-05	0.000599242853764	0.000284303512803	0.00020435993323	4.58259770581e-05	0.0011225216278	0.0014966488081	0.000348910789292	8.94178758715e-05	0.000242775548368	0.000512319536788	3.25180515834e-05	6.08730164528e-05	0.000132119303731	1.36931060004e-06	0.000160031258054	0.0007451463306
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0.0305137618015	0.0260766140337	0.0412007611621	0.016321422704	0.0481301840649	0.0073257042717	0.0681607224028	0.0112961033448	0.168622043004	0.062434476426	0.019687652584	0.0733408169217	0.026722973557	0.0233619725781	0.0649759447713	0.123060890061	0.0496346534254	0.016277679758	0.115476061818	0.00409673277963
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Tannerella	0.000212139640413	9.65195263087e-05	0.000419464762962	0.000411737145384	0.000280834874393	0.000565598522825	7.25764248853e-05	6.39151785284e-05	0.00264289902241	0.00236788639929	0.00133783545243	0.000151872823019	0.000387087948637	0.00110397464489	3.57698567417e-05	0.00021914285923	2.7524854944e-05	0.000240998665607	0.000110151385413	0.000187596614877
