pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
FN44	-0.0922565304107	0.0195096021415	-0.0613457301679	0.0360981505985	-0.00382210873919	-0.0256035682678	0.0656543259517	-0.0752534763776	0.0284672952607	0.0520397182198	-0.0202273516721	-0.00197216457876	-0.0206913323902	0.0702321219382	0.00548310881321	-0.0451913698139	-0.0128983540143	-0.00908113733409	-0.0510681013106	0.0195857062016	0.0374916499629	0.0471485231955	-0.0189329631892	-0.0209237285418	-0.0131474753409	0.013532464161	0.00704891253266	0.0124668837769	-0.00199907632132	-2.61883123036e-09
FN45	-0.134340913877	0.00840560886058	-0.0553800714983	0.00632265814585	0.0152906414957	-0.0407814002569	0.00474869565512	-0.0285716385663	0.0122233535614	0.0173560050546	-0.076913506381	0.0125623679894	-0.0463949391277	-0.00447968588966	-0.0280827175978	0.0327148144658	0.0299693610935	0.0139755395203	-0.00172774255767	-0.0145952865149	-0.0693628366442	-0.00982694402037	-0.00817582041671	-0.0164632022465	0.00529195228034	-0.00888264536606	0.00909321580945	-0.00221253094959	-0.0312357452267	-2.61883123036e-09
FN46	-0.000196214474693	-0.0373386301328	-0.0267004274591	0.0839092541216	0.0363211267942	-0.00461438645013	-0.0653159131209	-0.0479471010585	-0.0479956004566	-0.0934401680759	0.0506147688555	-0.0160296102737	0.0311178349776	0.0396015446057	-0.0437516349843	0.0140030576818	-0.0248986061837	0.029272499214	-0.0126113726501	0.000306053628267	-0.0417311214643	0.0190425633862	-0.00753456436102	-0.0242166909409	0.00413869712736	-0.0160331252349	-0.00603260960605	0.0187852705542	0.0182054354178	-2.61883123036e-09
FN47	0.058334472713	-0.118183461666	-0.00797056379801	-0.0470884958811	-0.0136951698355	-0.049772844153	0.129301417513	-0.0226817163778	0.0578558010491	-0.0295199129122	0.020841630368	-0.103064798018	0.0257574857936	0.0284594943666	0.0172225914384	0.0544394828979	-0.0190318219637	0.00859695220034	0.0367850205802	-0.0249288477336	0.00251849118175	-0.000573684544694	-0.00705224519924	0.0128624975483	-0.00286995763554	0.00194277732718	0.000190119121487	-0.0028164962402	-0.00333833833859	-2.61883123036e-09
FN40	-0.0588380577346	0.0996222800963	-0.0363451919621	-0.00882760017173	-0.00269799233692	0.0122375009065	0.0173813090881	0.0757745009622	0.0339476517942	0.0944324314342	0.0699637423023	0.0104947836796	0.0164411438014	-0.0228110325825	-0.00990281792402	-0.0119125624802	-0.0685588146892	-0.0038054992971	0.0329735502014	-0.0222749573773	-0.0410927012624	0.0230131441162	-0.00991268294933	-0.0066025895292	-0.0302537784123	-0.00720675400616	0.00226839158588	-0.00934540683533	0.00742053060805	-2.61883123036e-09
FN41	-0.142779343868	0.0386313978249	0.0167220150195	-0.02776181698	0.0343777981334	0.0630281458523	0.00400505980824	0.011893725406	0.0352526850394	-0.0535181495974	-0.0625263601955	0.0137222904521	-0.0543472456443	0.00460826800211	0.0400495476663	-0.00365819260096	0.0133193371497	0.0192339720536	0.0405254528523	0.00691006442694	-0.00939904333023	0.0493260229861	0.00671033181639	0.0529488509881	0.00673488801982	-0.00920262162871	0.000331519496045	0.00998069692647	0.017227546449	-2.61883123036e-09
FN42	-0.0306430577062	-0.0285246555446	-0.00908986881849	0.0454046181248	-0.00375549134644	-0.0183092981498	-0.0378550706657	0.0364959260736	0.0356552945135	0.0538893595423	-0.00276993511585	-0.0225485978404	-0.0285973037867	-0.0181418924988	-0.0128549845229	0.0600269544768	-0.0299168342986	0.00259370046432	-0.0459468100669	0.0204141624737	-0.00997827262838	0.000427966597776	0.0415438491151	0.00740949049709	0.041716204955	0.0379994880239	0.00397154091913	-0.00617339824584	0.0155334559774	-2.61883123036e-09
FN43	-0.109031265069	-0.0878888743358	0.112043397513	0.025419626905	-0.0901156749851	0.0649396920296	-0.000892569860873	-0.0599397003054	0.000529883762047	-0.0266523337481	0.0250947101408	0.0284697366542	0.0229993201693	-0.0267411238382	0.0161597323859	-0.0194450408504	-0.0137993912059	0.0191120358746	-0.0465157809342	-0.00739744560599	-0.0113268695201	0.0204826835538	-0.0100342324115	0.0140690399279	-0.00258812901475	-0.00278775462762	-0.00389281379609	-0.0411568713872	-0.00896927633567	-2.61883123036e-09
FN48	-0.0657128426674	0.0181514124029	-0.037036715014	0.00342747675194	0.0756647623159	0.0108270642575	0.047328196964	0.0539893556378	-0.0714644449338	-0.0099787784529	0.00187384288663	0.00382959104904	0.0806124194867	-0.0506369042829	-0.0324331004004	0.0387498019167	0.0640501131367	0.00432607322083	-0.0363061419345	-0.0189170955687	0.0211382961817	0.0257991500632	0.00152328441526	0.0183980553154	-0.0267530095856	0.0120822914949	0.0156049612874	0.00230922332259	-0.00104800281066	-2.61883123036e-09
FN49	0.166245512738	-0.00790210880333	-0.0517170823193	0.0277656908242	0.0122081144303	-0.0303701024552	-0.0520218516767	0.00214593017086	-0.0156417775869	-0.00287172517953	-0.0364851428844	-0.0675770065257	0.00395129480808	-0.0209382079552	0.0508792263366	-0.0550708799238	-0.00139041537712	-0.00825339158457	-0.0232242177448	-0.0163419103851	-0.0177375737328	0.0118898727903	0.0575691100378	0.00955284887058	-0.0321240957841	-0.0015994606937	-0.0244893141278	0.000684798119936	-0.0102038993334	-2.61883123036e-09
FN31	0.0365152312977	-0.0580925649162	-0.0147819919966	-0.00718076742334	0.0693419482109	0.0127137242745	-0.0130570236803	0.0592807559726	0.000800880673817	-0.0444742455523	0.0556431852556	0.0206734936532	-0.0695684765704	0.00963162557345	-0.0107682250646	0.00353141745271	0.0141408638519	-0.0341205173067	0.0280360751279	-0.00478916365935	0.0367346785934	0.0354157174528	0.0310684143569	-0.0424209375439	0.0123944701819	-0.0134572934063	0.00926411922336	-0.0232150083137	-0.0116282459126	-2.61883123036e-09
FN33	0.0882812832718	0.0524118670162	0.00606431585526	-0.152165090599	0.0538559424281	0.0670549431865	-0.021009252886	0.0672325675705	0.022143927103	-0.0535467356749	-0.00817154949194	0.00150289294716	0.00953804221276	0.0177831049779	0.015320777667	0.0225728827492	-0.05620136558	-0.00294076430693	-0.062629350253	0.0295044437263	0.00156542739491	-0.0119590752504	-0.0250091302225	0.000222241363256	0.00304760901151	-0.00358187996786	-0.00776171803748	0.00872366337337	-0.0168427378845	-2.61883123036e-09
FN32	0.0350100168871	-0.0222252887251	-0.000971967079179	-0.0933542353611	-0.00821238737746	-0.0647332413525	-0.0486630821454	0.0242298323005	0.0133912848358	-0.0408222238587	0.00124699675904	-0.0299159104415	-0.0534122157077	-0.0168410884624	-0.0225670245064	-0.0561802464185	0.0401622787854	-0.0229292336334	-0.0143537373874	-0.0347137312818	-0.0152137625556	-0.0130638832532	-0.0480501069092	-0.00470674235892	-0.00672782511864	0.0267580077249	0.00507222463445	-0.010580285095	0.020510049143	-2.61883123036e-09
FN35	0.174579122	0.16286881382	-0.138878878399	-0.0174417073002	-0.0638329802972	0.0469289441376	0.0117489921377	-0.107975473367	0.0213454131887	-0.0317879750766	0.0232701166182	0.0124149324666	0.0174733341754	-0.00972727489444	0.00579486907132	0.0138884934872	0.0201417759189	-0.020389647213	-0.0010396537909	-0.0111731062869	0.00420472744959	-0.0113608592507	0.00971695409136	0.00857989975778	0.02418449388	-0.0071430531027	0.0130191905779	-0.015932749117	0.00573713878503	-2.61883123036e-09
FN34	0.0119756993936	-0.109840672022	-0.0263079059462	0.0211706110291	0.0484555290035	-0.0138150831816	-0.00427154018845	-0.0363047481585	-0.032359966976	0.0198085673434	-0.0783318424348	0.0358108949652	0.00711780215781	-0.0487269230316	0.000434996355688	-0.00551918470987	-0.0719740156307	-0.0569626650995	-0.00287030393558	-0.0266124875052	0.0225199090051	-0.0225036455671	-0.00991665149679	0.00975669732849	0.0054253938144	-0.0252326337191	0.0181867845865	0.00424082324832	0.0106175066085	-2.61883123036e-09
FN37	-0.0243029543954	-0.0331737710795	0.0106854292204	-0.00315041956751	-0.0366889472818	-0.0877458743958	0.0189266399757	0.045123325975	-0.00193810297586	-0.00812433225308	0.0332418452812	0.106356064242	0.0376827371835	0.0749694457369	0.0556682740793	0.0114136916184	0.0301355488446	-0.0616099362032	-0.00824076074377	0.000547330083559	-0.0280019800561	-0.0148095917793	0.0140424009795	0.0165554341565	-0.000110113291476	0.000292905990232	-0.00576009301758	0.00556409299985	0.00313771349197	-2.61883123036e-09
FN36	0.00942125930733	-0.0836417805322	-0.0276883132479	-0.0043236527919	0.10062485992	0.11422731398	0.0835746695282	-0.0381764741992	0.0166647391905	0.0555259559652	0.0599974628359	0.0245572813615	-0.025435912035	-0.0147001396877	-0.0173964055372	-0.0408452276618	0.0356550872175	0.00932043808353	-0.0059304495566	0.00172506864511	-0.0140167574891	-0.0390022710251	0.00521297554933	0.00689078991014	0.0127600907912	0.00149016588318	-0.0244416496654	0.0122962477355	0.00299239363959	-2.61883123036e-09
FN39	0.0761536003334	-0.0764979558667	-0.0270429934608	-0.0961955815394	-0.104269343334	0.101907471425	-0.0379847102076	0.00878836156086	-0.114853013536	0.0728841893988	-0.0417753271256	-0.0092878010648	-0.00543000872442	0.0578078592876	-0.0147415855031	0.0223435205372	0.0125260804908	0.007882996186	0.0288935101592	0.00647563987342	-0.00235482169342	0.00613982991756	0.00397061039663	-0.00971932688882	-0.0107062802707	0.00437114274726	0.00142930691088	-0.000923210005028	0.00580763302495	-2.61883123036e-09
FN38	0.130112333139	-0.0563529958462	-0.00938185923679	-0.0254136731776	-0.0188605639992	-0.0330324608614	-0.0637193179023	-0.0161568278243	0.0702870237575	-0.00396463143135	0.0136087538573	0.0876440801715	0.00808163838492	-0.00640908909456	-0.0107371339461	-0.0110003971897	-0.0112384855924	0.0887632438433	0.020222515945	-0.0185581631439	0.0245733325504	-0.00816119481988	0.0149032960052	0.00612187887583	-0.018533367147	0.0144307965826	0.0195514111096	0.0163270798708	-0.00805745122748	-2.61883123036e-09
