pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
FN33	-0.0959930423456	0.0288332382284	-0.0118871652492	0.0824574968683	-0.0528345672509	0.0712259720867	-0.0466232373235	0.0471652584203	0.0697559162103	-0.0457876244464	-0.0224785402392	-0.0397449680799	-0.0360834177607	0.0915436015598	0.0239524613468	0.0186298966851	-0.026488425	-0.0174487419246	-0.0269533207953	0.0255855542948	0.0248167732002	0.00346623942881	0.00425371886884	0.00125480472605	-0.0216547220308	-0.0190956242447	0.00800764421812	0.0116523908372	0.00468694285916	-1.89331854135e-09
FN47	-0.0778047547446	0.0816248854589	-0.0473895269579	0.0535384775968	0.106702128337	-0.0165268438725	0.0814946071973	0.11839191559	0.0281675215795	0.00317663717445	-0.0246657334395	0.0474243983783	0.0747997586738	-0.0299847678155	0.00595944159518	-0.0305838396986	-0.00802118836393	0.0152407518419	-0.0393017399139	-0.00433506280565	0.0134660018783	0.0128443669224	0.00195870947866	0.00991202762711	-0.00273861390033	0.000962247588993	-0.00870527001563	0.00863738015603	-0.00171240103045	-1.89331854135e-09
FN46	0.0190898287477	0.00980388356192	-0.0183568263769	-0.100639540324	0.00355638019159	0.0501600181097	-0.0503373203865	-0.00640961873877	0.00573058910608	0.106376210521	-0.0443981165478	0.0253403506482	0.0460163231358	0.0823035171862	0.0229291410324	-0.014666566754	0.00903132209311	-0.00642089876924	0.00840320809966	-0.00143825666179	0.00133846880069	0.0195244291564	-0.0203584779621	-0.018352542785	0.0131384612818	0.00846726460059	0.00829025532799	0.00479948044471	-0.0186409081322	-1.89331854135e-09
FN55	0.10537572713	0.0262989252394	0.0709969625313	0.0319387493443	-0.0430108674388	-0.0377880820004	0.0256126347562	0.0220011128252	-0.00229672665706	0.0137814259948	-0.0595397315386	0.00684692285479	-0.00975737679929	-0.0317802882397	-0.00126581680134	0.0678365113883	-0.0361135669011	0.0313804414512	-0.0139633537499	-0.0112700879554	-0.0205406202735	0.0145803555495	0.0172692093826	0.00358800344632	0.0248034716145	-0.0173817201689	0.0443974025362	-0.0130653090367	-0.00607103323149	-1.89331854135e-09
FN57	-0.0107670625268	0.00563446774907	-0.0454445887073	-0.00343838425949	0.00416889635861	-0.0965627452076	-0.0057140784801	-0.0259046119824	-0.0367541242089	0.00837852926741	0.0155827545933	0.00581741800664	-0.0558756304705	-0.0310814309352	-0.0170252029506	-0.0138516942069	-0.0309566433461	-0.0329889590465	0.013724154182	0.0257978457859	0.0622922201659	0.0519352996767	-0.033544706756	0.025041591214	-0.0104687314455	-0.00815042819973	0.00434646198728	-0.0031127490364	-0.00832860877961	-1.89331854135e-09
FN32	-0.0163961128977	-0.00255980150052	-0.0294059735119	0.04559008202	0.00861909536157	-0.063886818605	-0.0429683144789	0.0468457040965	0.0631702148631	-0.00261326786466	-1.86460173992e-05	0.0523730172903	-0.00584325782327	0.0191195420768	-0.0124097848144	0.0400095891055	0.0225010785725	-0.00268371679171	0.0840377035171	-0.0239629712053	0.0145510071568	-0.0143681517745	0.0281653026824	0.000792349033318	-0.0221395919309	0.0255349252343	-0.000839816041683	-0.0185312666114	-0.002872905287	-1.89331854135e-09
FN31	-0.0171872567596	0.0823024122383	-0.0292506746906	0.0106582004846	-0.012600159812	0.0609509308482	-0.0541175758208	-0.00205681907545	-0.00439688645741	-0.016726712377	-0.0641067613737	0.0311415125994	-0.0267850738529	-0.0602499785048	-0.00352399935132	-0.0139237624371	-0.0107292834028	-0.0734534906072	0.0292590157776	0.00642677063761	-0.0262728089763	0.0220981679331	0.0190458267373	-0.0193757766284	0.0352256531972	-0.00272525507597	-0.0188463720131	0.00754434936191	0.00963023778131	-1.89331854135e-09
FN34	-0.010984496201	0.0797661339865	-0.0409088852109	-0.0368981575559	0.0710176994364	0.0303784122067	0.0238288529177	-0.0673919225599	0.0121122095815	0.0288171115632	0.0506573787844	-0.0237770470138	-0.0396264396573	-0.0107697796936	0.0595916123265	0.0528253272052	-0.0476575522484	0.0534335275786	0.00691394883889	-0.00147613893016	0.0302581891779	-0.0114190244175	0.0286154535759	-0.00564010773395	0.0178822157445	0.00608878972323	-0.0213789561464	0.0113117732001	-0.00217059935275	-1.89331854135e-09
FN36	-0.00419443380873	0.139099616188	-0.0122051740395	0.0816523543008	-0.0139120830788	0.0995397199999	0.0250181833328	-0.0182274523385	-0.113254251615	-0.0177452867154	0.0233796989077	0.0337347451777	-0.0170948574813	0.0274420480257	-0.0241608596736	-0.0144227931932	0.0288493434153	0.00221600260981	0.00907462107043	-0.0234238630831	0.012054913894	-0.0376253984595	-0.0119916963882	0.0168544911849	0.00276809554786	-0.0131482029303	0.00386483829165	-0.015830481215	-0.00838933336148	-1.89331854135e-09
FN37	0.0236580506735	0.02923513346	-0.0319316007138	0.00546787506097	0.029620040762	-0.00198937617488	-0.010329980777	0.0547985506008	0.042026542052	0.0299600607226	-0.00840553613927	-0.134194091906	0.00791116265846	-0.0168860178335	-0.0402887095441	-0.0157726601264	-0.00609296512158	0.0100603128421	0.035924285408	0.0154055664107	-0.0145168356545	-0.0301166440313	-0.0372926577994	0.0182166845279	0.0255260159453	0.00289073149659	-0.00250287417176	-0.0114685220332	0.00110495517509	-1.89331854135e-09
FN39	-0.0873823315868	0.107765004427	-0.0666388785883	0.043136597496	-0.095037168772	-0.0703962958005	0.011236207685	-0.130908701081	0.0693535740256	-0.0284907672356	0.0260431173413	-0.0130716172627	0.0728015549614	0.000554693662731	-0.000864155868994	-0.0236197125653	0.0260581286484	0.00940008483076	-0.013578165609	0.00854930067872	-0.0230041681721	0.0142349641741	0.00660613075891	0.00136974467927	0.0032866371796	0.000595798892867	0.00270870142831	-0.0063658669956	-0.0024294199633	-1.89331854135e-09
