pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
FN33	0.0567813017286	-0.0148158190648	0.0196216802651	-0.110084424793	0.0599002857023	-0.111402981483	0.0369205462365	-0.0196016367998	-0.0227291976373	-0.00405628961867	0.070766690104	0.0319053665727	0.00292833625871	-0.0111531780248	-0.000998320501179	-0.0799411443874	0.0457894650842	0.0133005900582	0.0141561191469	-0.0226512076151	-0.0034434257339	-0.00221416853671	-0.00858052244465	-0.0109645396964	-0.0236497155947	0.0193788182227	0.0032093088496	-0.0148229907893	0.00391661692491	2.70183656804e-09
FN47	0.0671251553955	0.131725806727	0.00229998721998	-0.0324387606707	-0.104291227923	-0.00916115078378	-0.0968016353609	0.0239491345594	0.0129852323605	-0.0394027433735	0.0156989237051	0.0603691105272	-0.0705302280247	-0.0618896184111	0.0191932292818	0.0132601183507	-0.00457696864938	0.0525182109281	-0.0316016329738	-0.000694207505144	-0.00582717163325	0.0230256327913	-0.00269464110614	-0.00410581461665	-0.00236626832203	-0.00225528576964	-0.00904060567224	-0.00268044749769	-0.00116152559239	2.70183656804e-09
FN46	0.0122235862374	0.0453337571783	0.0241965296554	0.107793048048	0.0170587135963	0.0669912915584	0.0433640104363	-0.0833646701696	0.021207721987	-0.0496755988197	0.0402702395761	-0.00739182322164	-0.0338052070835	-0.0304239588658	-0.057085368926	-0.0420656538626	0.00132088540827	0.0264713783627	0.010945602142	-0.00560995722388	0.0434038347736	-0.0229599097213	0.00776552659358	0.00409959420454	0.0103593642237	0.00467517130268	0.0186825564698	0.00821306819136	-0.0169559983995	2.70183656804e-09
FN55	-0.139260565156	-0.0364431330519	-0.0783427740252	-0.0384105329141	0.0441962237246	-0.00286859331344	-0.0184649616918	-0.00575466631326	0.0441678686906	-0.0580834990584	-0.00768801524473	0.0823003822854	0.00194554988395	0.0332869702004	0.0365418919276	-0.0151896343847	0.000281173819903	0.00765182803559	0.0196481629587	0.00445230493134	-0.0220278031318	-0.00886912295837	0.0129880333393	-0.00516354991936	0.00140210353213	-0.0350890646177	0.0298043246672	0.0278414817519	0.00479465985445	2.70183656804e-09
FN57	0.0288663256847	-0.0139211160005	0.00613371085344	-0.0429433732499	-0.0195813625592	0.0599600811892	0.0299236589516	0.044233080289	0.00599240159214	-0.0169682738112	0.00920795614645	-0.0255046912518	0.00879996244032	0.0703106664173	0.0201668822319	-0.00160886334786	0.0263376912356	-0.00783488629049	-0.0628442837757	0.00293023320005	0.0302523680758	0.0142559299925	-0.0154274025969	-0.0447792698772	-0.0121256301243	-0.0316261766509	0.0102346748905	-0.0132813815054	-0.015513614947	2.70183656804e-09
FN32	0.0134401562117	0.0161729925815	-0.0194838023548	-0.0492628778757	0.0308068026403	-0.0227229884104	0.0748011504531	0.0580277536354	0.00773394243171	-0.0483905472274	0.0139346305809	-0.0140546051694	-0.0529579602289	-0.0194386883033	-0.0296373725297	0.0364405346584	0.000415647470678	-0.0696482246411	-0.038108428935	-0.0134026477198	0.022749959077	0.00605614604584	-0.00841263892749	0.0149124214066	-0.021085219925	0.0189406257334	-0.012571559085	0.02794023654	0.00601971120293	2.70183656804e-09
FN31	0.0451542385944	0.08535979345	0.00855800546661	-0.00283654473254	0.0301400941842	-0.0667153482877	0.0405751649192	-0.00113446522559	0.00120919462492	-0.0326951814877	-0.0193340958165	-0.0759723604536	-0.0434441541418	-0.00305057833428	0.0265495142232	-0.00384213407799	-0.0169777284897	-0.0235904309315	0.0033999429358	0.0218220237831	-0.0235234912657	-0.00536067530759	0.0762705697901	0.00525323856965	0.00508411609169	-0.0224672953449	0.00434166351784	-0.0156673666358	0.000201219919872	2.70183656804e-09
FN34	0.0084142079566	0.0860089053367	0.0169432738864	-0.010563442787	-0.0335272014411	0.0218036624643	0.0302520215771	-0.052205246765	0.00123509916857	0.0470450515666	0.0300852767141	0.00596149371975	0.0466685144779	0.041078537805	0.00197946311274	-0.0176943855848	0.0378558789482	-0.00930833962067	-0.0543538726711	0.0261086943088	-0.0368192953412	0.028057102056	-0.00252147917033	0.0496764105859	0.0318670127033	0.0149989126998	0.0134125486553	0.00703669987094	0.000982827051183	2.70183656804e-09
FN36	0.0235001667729	0.118627463636	-0.0155027773338	-0.00172800106047	0.000464530901432	-0.0877200747215	-0.0543327596449	-0.0550810699484	-0.0702482904601	-0.00954016209508	-0.100624206068	-0.0122621729968	0.0124857751151	0.0310866069363	-0.0383574494829	0.00156748892398	-0.015999896059	-0.0299432042247	0.0218660570649	-0.019210828254	-0.00266185518371	-0.000406726554712	-0.0466229664072	0.00842962077302	-0.013069578167	-0.0149892281515	0.0108626259764	4.12798284699e-05	-0.00988456618934	2.70183656804e-09
FN37	-0.0199355229884	0.0428273014016	0.0181538102539	-0.0101469515425	-0.033775090461	0.00981994233269	0.0249128342179	0.0510879946617	0.000990976528523	-0.0428777138872	0.0323188952248	-0.0422881695047	0.120504708428	-0.0986012259541	0.0214399214493	0.0224730512856	0.00982169228069	-0.0110383950419	0.0102963416631	-0.01199324165	-0.0179203152902	-0.0318289145624	-0.0212631680948	-0.00644995752153	0.0124505796172	-0.0156010180814	0.00841306817042	0.000386395558822	-0.0001666466217	2.70183656804e-09
