	FN33	FN47	FN46	FN55	FN57	FN32	FN31	FN34	FN36	FN37	FN39	FN59	FN35	FN51	FN50	FN48	FN42	FN41	FN40	FN44	FN43	FN38	FN45	FN49	FN53	FN56	FN54	FN52	FN58	FN60
FN33	0.0	0.193183590088	0.724196006317	0.296111861967	0.592066574226	0.2119011332	0.188667646259	0.282002489924	0.310053288447	0.242053637736	0.544181146465	0.330346818487	0.407162070498	0.199000555558	0.3097470367	0.372901453417	0.711642651443	0.344284061507	0.356038172797	0.406426801816	0.448188451643	0.60480318253	0.516586335531	0.244343461656	0.414923084871	0.691134051622	0.527443520332	0.417970545953	0.562811665862	0.152818212135
FN47	0.193183590088	0.0	0.718236043953	0.254858864081	0.601042953796	0.209344115483	0.280967769381	0.284584977587	0.398987267848	0.237992256616	0.56097192786	0.344688508058	0.433036951722	0.156755699492	0.334935832296	0.373163350961	0.743689425815	0.464284257256	0.398444224094	0.419204084531	0.548595794889	0.598783729524	0.532388334418	0.259916359164	0.464726918153	0.698664222976	0.599626953425	0.439415111762	0.582222665801	0.212346846465
FN46	0.724196006317	0.718236043953	0.0	0.592297303171	0.319935259483	0.607035371041	0.670956297463	0.618837659677	0.660479992173	0.557530968835	0.373865361995	0.571390978872	0.541361231722	0.738190101216	0.487037751058	0.594542317402	0.234925826502	0.709557353207	0.452908943875	0.501210569637	0.526425174073	0.18072182301	0.414447166835	0.683196418069	0.428760493273	0.36462688931	0.533576697678	0.435875123452	0.596230861037	0.781210137428
FN55	0.296111861967	0.254858864081	0.592297303171	0.0	0.46018606596	0.19211135614	0.262995035297	0.264971888192	0.345761663829	0.203247923098	0.417570412336	0.249639479358	0.326480073542	0.318395489589	0.2307528569	0.294921747308	0.588618260621	0.463514442866	0.258363406385	0.258510595608	0.344644263559	0.457395626178	0.383732396941	0.328586375224	0.343249012005	0.529291443659	0.445071290551	0.314188367352	0.376930963701	0.331088074884
FN57	0.592066574226	0.601042953796	0.319935259483	0.46018606596	0.0	0.454294606037	0.458811689343	0.380862260326	0.469217805466	0.422365168939	0.163703837983	0.33165833485	0.332072133545	0.594130311323	0.359145712757	0.413535509715	0.223775975925	0.521100168253	0.283451390548	0.322709939926	0.389636998252	0.273266955178	0.169175188303	0.504125400824	0.263436585662	0.192242099798	0.365197246731	0.27593024083	0.456673197167	0.605605593448
FN32	0.2119011332	0.209344115483	0.607035371041	0.19211135614	0.454294606037	0.0	0.211019562049	0.188703709474	0.324613532073	0.138339829511	0.414207409952	0.192108835213	0.272362387005	0.219732759673	0.215401784053	0.212482728264	0.596595304131	0.427850245709	0.258892917965	0.294633136051	0.411639270954	0.470317204877	0.372554882241	0.216684148264	0.317804684535	0.559859167806	0.456160275848	0.274692435619	0.463754976011	0.252700817201
FN31	0.188667646259	0.280967769381	0.670956297463	0.262995035297	0.458811689343	0.211019562049	0.0	0.185044905874	0.237517241267	0.286525542954	0.435131385465	0.19056787667	0.287364605071	0.301324141225	0.275051605915	0.284194701154	0.591479788241	0.280364974639	0.298350002948	0.323307259513	0.390700177402	0.57793881224	0.384467243935	0.218840347383	0.351776342824	0.579050051739	0.427540885026	0.320602331683	0.489963929644	0.211099949481
FN34	0.282002489924	0.284584977587	0.618837659677	0.264971888192	0.380862260326	0.188703709474	0.185044905874	0.0	0.33500518688	0.208127186936	0.376572422201	0.132367470814	0.224691560224	0.279724144757	0.239631116504	0.208589279111	0.502010075067	0.38638795189	0.252067875069	0.242858954319	0.462441202651	0.525211917772	0.308556733026	0.218044257968	0.297372086177	0.519517901091	0.434993944815	0.285268845632	0.526798057655	0.293911894189
FN36	0.310053288447	0.398987267848	0.660479992173	0.345761663829	0.469217805466	0.324613532073	0.237517241267	0.33500518688	0.0	0.412624089181	0.44172672403	0.321265481431	0.394394712056	0.419686853454	0.414323562745	0.367226736203	0.608469405942	0.218521551635	0.427680833465	0.414170482778	0.323546107661	0.584990161316	0.402962346727	0.384180846831	0.488666848168	0.58418639164	0.413377842593	0.417115295847	0.464244516612	0.353045165407
FN37	0.242053637736	0.237992256616	0.557530968835	0.203247923098	0.422365168939	0.138339829511	0.286525542954	0.208127186936	0.412624089181	0.0	0.37556330283	0.193007443166	0.267731721184	0.243330757838	0.138408309946	0.244579204806	0.546812915271	0.505521897874	0.233092692433	0.228936186438	0.410297846379	0.428354595237	0.348284665298	0.223481670462	0.278557353233	0.500885214681	0.423692274786	0.266538866775	0.47450777797	0.282537515692
