	FN33	FN47	FN46	FN55	FN57	FN32	FN31	FN34	FN36	FN37	FN39	FN59	FN35	FN51	FN50	FN48	FN42	FN41	FN40	FN44	FN43	FN38	FN45	FN49	FN53	FN56	FN54	FN52	FN58	FN60
FN33	0.0	0.193004330977	0.72481179526	0.296373383768	0.593202549642	0.210889455521	0.18745650475	0.283715454647	0.31157890812	0.241773963773	0.545267258547	0.330624446652	0.407697261063	0.198527279207	0.310351257744	0.37270378754	0.712187989983	0.344538307455	0.356777196618	0.405143752446	0.44794063088	0.604908651255	0.517201286028	0.24487972062	0.416085226599	0.691243072978	0.527217102034	0.417918890865	0.562619658411	0.153028095976
FN47	0.193004330977	0.0	0.718249969506	0.25440636633	0.601359406273	0.208965935189	0.279713080729	0.285329074645	0.398939616253	0.237482724986	0.56114590566	0.343984074518	0.432721944251	0.156848799763	0.334897895018	0.372551101333	0.743262301595	0.464054217182	0.398077460904	0.41684305087	0.547963266262	0.598455456045	0.532160771739	0.259773876304	0.464881223336	0.698073778976	0.598404558796	0.438666985419	0.582426484242	0.212874406298
FN46	0.72481179526	0.718249969506	0.0	0.591949740899	0.321489723263	0.607983538019	0.672410573067	0.619989069004	0.661514448101	0.557707134689	0.374928794808	0.573417364821	0.542019850653	0.739295307994	0.487575690166	0.594705268046	0.236704587918	0.710318574689	0.453482957226	0.503692559909	0.526771214137	0.180718438556	0.415022911688	0.683822077842	0.427732640109	0.365755628466	0.534333644419	0.43681012579	0.596071868955	0.782443147385
FN55	0.296373383768	0.25440636633	0.591949740899	0.0	0.459477118934	0.191729006643	0.262846137596	0.265011497024	0.346991032873	0.202526452629	0.417086819275	0.249435299024	0.325395390634	0.318052573149	0.230844763642	0.292909574526	0.587440154632	0.46322630463	0.257944207601	0.255523437082	0.344390942177	0.456912818019	0.383046771373	0.32790321615	0.34291136727	0.528036633919	0.444263886647	0.312713070386	0.377285220602	0.331934161224
FN57	0.593202549642	0.601359406273	0.321489723263	0.459477118934	0.0	0.454796342392	0.460302114105	0.380729833043	0.469636730459	0.422239455216	0.163940231097	0.331764326301	0.332191190021	0.594693682588	0.359458021214	0.413088698064	0.224470493019	0.520846763216	0.283781499083	0.32455114649	0.389053275207	0.275407622931	0.168743229135	0.503985292823	0.262853602261	0.191510179867	0.365451749442	0.276166994313	0.455602584355	0.606980641756
FN32	0.210889455521	0.208965935189	0.607983538019	0.191729006643	0.454796342392	0.0	0.211236620069	0.190146165626	0.325456043368	0.139064396692	0.41531285413	0.192144971157	0.273335924491	0.220491021895	0.216178022637	0.21327128247	0.597355872701	0.427389848087	0.259654738256	0.293457513837	0.411311766189	0.471086433697	0.373620038957	0.217406033178	0.318885723253	0.560128364277	0.455750693063	0.275223469203	0.464058904994	0.252835730012
FN31	0.18745650475	0.279713080729	0.672410573067	0.262846137596	0.460302114105	0.211236620069	0.0	0.186842588396	0.237954115025	0.286512946757	0.436782840331	0.191365501278	0.288549656785	0.301068389892	0.275217237887	0.285677458337	0.592813596975	0.27974286493	0.299599112306	0.322376855487	0.390592340222	0.579344615389	0.386187813547	0.21810457755	0.353962993566	0.579566665049	0.427884605986	0.320858446942	0.491340790493	0.21020683038
FN34	0.283715454647	0.285329074645	0.619989069004	0.265011497024	0.380729833043	0.190146165626	0.186842588396	0.0	0.33542187447	0.209055333787	0.376952513862	0.131035991045	0.22357897165	0.281079578744	0.240503707263	0.208841210046	0.501146792973	0.38640777431	0.25346587265	0.241362193416	0.462653028151	0.526391409226	0.308804486778	0.21856653903	0.29991948937	0.519389527336	0.435105099107	0.284609136651	0.527778802736	0.296340630371
FN36	0.31157890812	0.398939616253	0.661514448101	0.346991032873	0.469636730459	0.325456043368	0.237954115025	0.33542187447	0.0	0.413642410206	0.44245691861	0.321558493853	0.395258289769	0.42093635459	0.415549438826	0.368367015811	0.608681010688	0.217518063932	0.429141181356	0.414430417698	0.32350285629	0.586340208277	0.403482665572	0.384644431634	0.4901637265	0.583969694166	0.413147094284	0.417900088053	0.465225583867	0.353405384434
FN37	0.241773963773	0.237482724986	0.557707134689	0.202526452629	0.422239455216	0.139064396692	0.286512946757	0.209055333787	0.413642410206	0.0	0.375764353238	0.193691531585	0.26737924976	0.244049421545	0.138625744954	0.243774977231	0.546267383905	0.505442252728	0.23290340519	0.226689375473	0.410198457082	0.428517395544	0.347949978019	0.223953136813	0.278968059383	0.500491462057	0.422811441143	0.265874676886	0.475025244744	0.28341032375
