	FN33	FN47	FN46	FN55	FN57	FN32	FN31	FN34	FN36	FN37	FN39	FN59	FN35	FN51	FN50	FN48	FN42	FN41	FN40	FN44	FN43	FN38	FN45	FN49	FN53	FN56	FN54	FN52	FN58	FN60
FN33	0.0	0.192818911322	0.725240401587	0.296226561825	0.592798272082	0.211531632318	0.189611821308	0.281579185721	0.31175977462	0.241986179069	0.544399285032	0.331778435227	0.407724975655	0.198298370299	0.310314271894	0.373394597092	0.711948660963	0.345189717291	0.356840626738	0.405828690949	0.448658405775	0.603948711253	0.516796546425	0.245127955397	0.41535856798	0.691996110812	0.528020876182	0.418411743826	0.563140800022	0.152321287324
FN47	0.192818911322	0.0	0.718355806655	0.2546856522	0.600493972133	0.209433984788	0.280984947931	0.282967037005	0.398614539203	0.238353445621	0.559903955844	0.344846458296	0.432463334367	0.157248906672	0.334632512541	0.372730062387	0.742864675158	0.463893185808	0.398128621142	0.417228636592	0.548166440635	0.597581818614	0.531459904146	0.259828576849	0.464283069751	0.69808107432	0.599018672728	0.438894022805	0.582660394573	0.212726129413
FN46	0.725240401587	0.718355806655	0.0	0.59253295959	0.321570078091	0.607537330133	0.672740314855	0.620752648749	0.662494760034	0.557435120123	0.375743260773	0.573231562105	0.542828908654	0.740070056415	0.488171421754	0.595246834141	0.237332242512	0.710458107361	0.45419726922	0.502069870094	0.527349540296	0.182185865128	0.416199664713	0.684315701678	0.429393577789	0.3639723959	0.533772840153	0.437089450464	0.597043322194	0.782929345614
FN55	0.296226561825	0.2546856522	0.59253295959	0.0	0.459156162907	0.191807184674	0.26304225593	0.265102497446	0.347182839746	0.202915176741	0.416303212338	0.250299765269	0.325870463923	0.319141826974	0.230544242492	0.294313952871	0.587635263396	0.462991206259	0.258175795423	0.256184204933	0.344212017666	0.455904388891	0.382777459608	0.328539845825	0.342498153941	0.528829354076	0.444672777792	0.313669997535	0.377411615419	0.331931845754
FN57	0.592798272082	0.600493972133	0.321570078091	0.459156162907	0.0	0.454235801827	0.457651620501	0.381069903053	0.469032868691	0.420877658203	0.163647985103	0.330083048329	0.332023756181	0.59511640427	0.35847501235	0.41334351713	0.223575887592	0.520212233847	0.282780947387	0.322792178347	0.389462868589	0.273402986679	0.168847420448	0.503548665816	0.263498052369	0.190863280468	0.364032379712	0.276162612664	0.456859930523	0.606074187907
FN32	0.211531632318	0.209433984788	0.607537330133	0.191807184674	0.454235801827	0.0	0.211356259066	0.188356031272	0.324904282923	0.139281703548	0.413757761986	0.19305854516	0.272244733936	0.220922244367	0.21540381158	0.21276036075	0.596320101115	0.426898317951	0.259273966339	0.293418793664	0.411101793253	0.469404752766	0.372503878058	0.217033041925	0.317630605214	0.559556470697	0.455748733234	0.274691905904	0.464695503489	0.253372944597
FN31	0.189611821308	0.280984947931	0.672740314855	0.26304225593	0.457651620501	0.211356259066	0.0	0.185236224531	0.237320362223	0.286820713825	0.434665344969	0.19047189297	0.28706403391	0.302467819849	0.275437131436	0.284813947382	0.591118019079	0.27937287822	0.298814336415	0.322634669872	0.39060518472	0.577849528733	0.383573821262	0.218775179816	0.353087221014	0.578585765233	0.428397011796	0.321260579674	0.490241410293	0.210697078096
FN34	0.281579185721	0.282967037005	0.620752648749	0.265102497446	0.381069903053	0.188356031272	0.185236224531	0.0	0.334653415685	0.207840611363	0.377298202504	0.132565044065	0.22468732467	0.279507985383	0.23970436508	0.209446872106	0.502635161646	0.386078994089	0.252258823625	0.243297706409	0.463215496628	0.525319873168	0.309235124799	0.216862647149	0.298772167267	0.520590428295	0.436293420005	0.286032949755	0.528261100622	0.29401943969
FN36	0.31175977462	0.398614539203	0.662494760034	0.347182839746	0.469032868691	0.324904282923	0.237320362223	0.334653415685	0.0	0.413824803234	0.44206467902	0.321354785319	0.394957609285	0.421004257892	0.415392136188	0.368287707197	0.608188448187	0.217154253877	0.428886868371	0.414991779149	0.323823960977	0.585876547696	0.402814431913	0.384815491012	0.490147242055	0.584330918493	0.414068624293	0.418936960388	0.465514504567	0.352657512998
FN37	0.241986179069	0.238353445621	0.557435120123	0.202915176741	0.420877658203	0.139281703548	0.286820713825	0.207840611363	0.413824803234	0.0	0.374303964332	0.194152785898	0.266739241094	0.245486539691	0.137757013372	0.244681239727	0.545820091585	0.505214311359	0.232210965556	0.226682545881	0.409996108398	0.427061343002	0.346990575939	0.223965902382	0.277550884568	0.500331942447	0.422896990603	0.26589014401	0.475075001677	0.283797365913
FN39	0.544399285032	0.559903955844	0.375743260773	0.416303212338	0.163647985103	0.413757761986	0.434665344969	0.377298202504	0.44206467902	0.374303964332	0.0	0.297446518929	0.318599079779	0.549407821526	0.325663829597	0.381325332593	0.275527730043	0.504632457803	0.241183999146	0.292334119447	0.347747139466	0.313183702562	0.137528577636	0.464684496943	0.252605783657	0.223269325361	0.308136912689	0.251055120707	0.400246118537	0.537528666807
FN59	0.331778435227	0.344846458296	0.573231562105	0.250299765269	0.330083048329	0.19305854516	0.19047189297	0.132565044065	0.321354785319	0.194152785898	0.297446518929	0.0	0.17447510485	0.329868427172	0.192171450546	0.179573939682	0.468987246019	0.398192257937	0.213793527575	0.195910694232	0.38759934226	0.471056840722	0.225582008035	0.238290727344	0.252131602586	0.452179454734	0.361472616349	0.215820331475	0.463346141687	0.338845892802
FN35	0.407724975655	0.432463334367	0.542828908654	0.325870463923	0.332023756181	0.272244733936	0.28706403391	0.22468732467	0.394957609285	0.266739241094	0.318599079779	0.17447510485	0.0	0.371634001941	0.193836576793	0.238998573037	0.407049039983	0.464943457514	0.216766343866	0.251050916054	0.47305003517	0.439167301367	0.241534097338	0.276369742855	0.208140791255	0.473516694806	0.365401677755	0.152660208252	0.555536974263	0.449278635957
FN51	0.198298370299	0.157248906672	0.740070056415	0.319141826974	0.59511640427	0.220922244367	0.302467819849	0.279507985383	0.421004257892	0.245486539691	0.549407821526	0.329868427172	0.371634001941	0.0	0.336291398985	0.326373182987	0.72600470057	0.482074680596	0.400517891867	0.434029032614	0.603753404453	0.604465233791	0.505473339551	0.196595172192	0.441596190809	0.70629615912	0.606279872482	0.383501403686	0.63102129045	0.234808871222
