pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
FN33	-0.2982724118	-0.0187018025636	0.0298793011621	-0.0997207345665	0.0728618018175	-0.0273739368753	0.0830667990499	0.0186931371522	-0.030934258678	-0.0348368724621	-0.0683475971856	0.0451939592439	0.0269438886407	0.0290065952831	-0.0317856033131	-0.0274951692848	-0.00941299766043	-0.0165955534849	-0.00956312055987	-0.00901763231142	-0.0179608282745	0.014975715924	0.0190220520405	0.00789768819032	0.00464648789699	0.00556099446749	0.000960668764615	0.00100496936836	0.00115706308324	2.72571606851e-09
FN47	-0.304001433088	0.0661951802403	0.111183013331	-0.0845348201298	-0.030484540072	0.000795714093225	0.0423003771203	0.0197515584579	0.0243615479295	0.0535428435687	0.00614746264514	-0.0046168835453	-0.0511287845226	-0.0166521509518	0.0653399670961	-0.0190825113065	0.00815939660222	0.00872730535386	-0.00869474705465	-0.0247506905449	-0.0297998178648	-0.00974129424085	-0.0104605866849	-0.00174924941225	-0.00536691074556	-0.00267275643053	0.00682791980219	-0.0071310702183	-0.00141792869748	2.72571606852e-09
FN46	0.407060398924	0.084093489908	0.0787474372503	-0.196514110805	0.00491977046755	0.0336992471737	-0.0141798219461	-0.0132405263739	-0.0568495240167	0.0137862602654	-0.0358583783343	0.00212606192963	0.028591237139	0.0101873521176	0.0361616666112	0.0127465028075	0.0138848383037	0.036253007831	-0.00987930736781	0.0333677246509	0.00457661348141	-0.00164485037615	-0.00266369101254	0.012676259094	-0.00396249100272	-0.00496553243173	0.0042404420919	0.00455019104042	0.000817586097504	2.72571606851e-09
FN55	-0.112520374796	-0.0197405673052	0.144551247643	0.0138069534934	0.0109567516885	0.0762533095694	0.0507296693659	0.0601342341605	0.0616188380965	-0.0439563407222	-0.00146930665187	-0.0321154915969	0.0372307257948	-0.0245563460309	0.0249154257362	0.000942459362077	-0.0247004374295	0.000408485091658	0.0054026694841	0.00565486853657	0.0356684360008	0.00121824396899	-0.00826344184747	0.00681555344758	0.0128569160274	0.00307135868426	-0.00181712910949	-0.00370224986022	0.0076991918668	2.72571606851e-09
FN57	0.256866576808	-0.00315800404216	-0.0669729083663	-0.00202400142716	-0.0596166489916	-0.0277806786344	0.0372877741526	0.00240536007274	0.0039406561519	0.0245741431473	0.00358830939083	0.0215203155481	-0.0112851189309	-0.053875939881	0.0292212178936	-0.043221349862	0.0362689699903	-0.0449361070277	0.0164462125573	0.0140509837863	0.0197528443811	0.00480562302953	0.0228811467797	0.00532766467124	-0.0128688056521	0.0015528889001	-0.00582034054644	-0.00150845168376	0.000559427299813	2.72571606851e-09
FN32	-0.160403268457	0.0402484587486	0.0632182782704	-0.00808924198977	-0.0132819040764	0.0431140244496	0.0461492857737	-0.0173620691669	0.0221995279485	-0.0153244998252	0.0200548074893	0.00841998097133	0.0159696935072	-0.00145623918878	-0.0421110139132	0.0236193511635	0.0697274394001	0.00473746237408	0.00171391541753	0.00331807340535	0.0155674554519	-0.00520792144011	-0.00394595813533	-0.0080739532933	0.0112944372553	0.00428797779377	0.00862349427854	-0.000457430279513	-0.0114866796145	2.72571606852e-09
FN31	-0.191582662964	-0.0596369421028	-0.0793107335258	-0.00144930951636	0.00639545687568	-0.0262888392952	0.00526728889343	0.0400889740398	-0.00964737026059	-0.0626205868938	-0.0241666973074	0.00129140882458	0.0107881950872	-0.025369504299	0.0191919358596	0.0528431927964	0.0120797172825	0.0145393178954	-0.00605578929087	-0.0226322565012	0.00620025081234	-0.0262089741478	0.0134581082677	-0.0164074482578	-0.0213570773085	-0.012190080135	-0.0066901305754	0.00595066776196	0.00143296446749	2.72571606851e-09
FN34	-0.125233596574	0.0538482601197	-0.084345666336	0.0403763986272	-0.0627183152413	-0.0247080981405	-0.073410084681	0.0879766627506	0.00369947446258	0.0512906054484	-0.0431960657953	-0.00968195168845	-0.0083223541309	-0.0194873154264	-0.00231547189086	0.0162496011878	0.0143618942153	0.0106055658864	0.0187341878299	-0.015881616104	0.00127519148135	0.0308408826852	0.00332304416382	0.00656391697918	0.0172327131435	-0.000807826810327	0.00894576929	0.00823041524384	0.00199526807112	2.72571606851e-09
FN36	-0.138826308705	-0.204328981286	-0.0967318983714	-0.0931388849302	-0.0293377098062	0.0758742156791	-0.00530529557762	-0.0656753558636	0.015440634959	-0.00740053589842	0.0459751461941	-0.0132412177957	0.0264168764379	-0.0682606303307	-0.0163072763049	0.0151046979772	-0.0177842598565	-0.00914197395857	-0.0076093447981	0.0157486753216	-0.0282630781181	0.0191239230566	0.00524473565868	-0.0053156191565	0.00339579748505	-0.00758769072176	0.00601421241562	0.0014084756073	0.00253535694357	2.72571606851e-09
FN37	-0.10073085353	0.0926568696943	0.104292569146	0.0263996998855	0.0333752484064	-0.00745766552157	-0.0203773920126	0.00136449073239	-0.0255498810831	0.0609369414666	0.0532223996374	-0.0148654750225	0.0485423832526	0.0172722769848	-0.040944077323	0.00549374515579	0.0091167702994	-0.0103838496309	-0.0112453375166	-0.0235800183753	0.00904793712272	0.0136944609669	-0.00105512650423	0.0200895531137	-0.0180379620191	-0.017680398764	-0.00560885140294	-0.0044768408761	0.00222743077538	2.72571606851e-09
FN39	0.205056434654	-0.027232881619	-0.0303143494263	0.0371493851232	-0.0148166879074	-0.0482665667619	0.010223625006	-0.0617130464525	0.0506173356912	0.0449577596708	-0.00125320981691	0.0162527513285	0.0125959464469	0.00736664718345	-0.0172195515111	0.0059942605111	-0.0269642912167	0.0296597549678	0.00323083882768	-0.0179176828601	0.0125550854062	-0.0274723265879	0.0278861684002	0.00686600595957	0.00427576333994	0.00283006522396	0.0155373823725	-0.00421419521226	0.00292850137204	2.72571606852e-09
FN59	-0.0573588967313	0.0210049171627	-0.0626944488091	0.0820210039837	-0.0280325393182	0.00937726954355	-0.0254135588618	0.0200851240129	0.00497248651685	0.0216612173939	-0.0222546833447	-0.0101735300378	0.00740735327712	-0.0227280761311	-0.0170898727419	0.00122064479333	0.012910666822	0.00727612209044	-0.0289226746733	0.0198323435932	-0.0246494031177	-0.0318838023473	0.00261032543437	0.0216054433502	0.0203016563573	0.00329433503436	-0.0174737272213	-0.00387597954454	-0.000569339875158	2.72571606851e-09
FN35	-0.00114440948488	0.114231485331	-0.127062942907	0.0646252762246	0.0156176568275	0.0477686962952	-0.0290496718928	0.00818728514669	-0.000365400322455	-0.0458594866205	-0.0520731636207	-0.067009699014	0.00697626626068	0.014780708485	-0.0129831814126	-0.00965239500887	-0.00287343376588	-0.0240732372633	0.0160414775851	0.012900948987	-0.0116042550625	-0.0100777617949	-0.00871227928285	0.0100230941041	-0.0226397431675	0.00118126062338	0.0143223289548	-0.00718435497997	-0.00197187154133	2.72571606852e-09
FN51	-0.302979615097	0.137319090682	0.0291284181992	-0.0431979096904	-0.0562854139149	-0.00435225555794	0.0165544729575	-0.0593805221246	0.0334965107441	0.0127591402089	0.0104219650192	-0.00887868610429	-0.0512181172578	0.0499319879316	0.00977346958714	0.0530608035635	-0.0232512306858	-0.029332901032	0.0197872779062	0.0194298715273	0.00403904838408	-0.00190524929538	0.00549092799437	0.0143465962452	-0.00182943983157	0.0021650445429	-0.00674268970474	0.00861134506448	-0.000791979904247	2.72571606851e-09
FN50	-0.0221049539194	0.0927030587242	0.0528377872775	0.028942940466	0.0815055125232	-0.00574998014804	-0.0231161502041	-0.00155790858255	-0.0613868878192	0.00735217331484	0.0586865261948	-0.0564830873571	0.0138985184841	-0.0122001423135	0.0149689317757	-0.0187868303584	-0.000263610852693	-0.0164506889977	-0.0168171446072	-0.0116274741683	-0.00216310759089	-0.0141526783562	0.00784203351301	-0.00768532815872	0.00214930890299	0.0212350276795	0.00460392419746	0.0116066963365	0.00192436809418	2.72571606851e-09
