	FN33	FN47	FN46	FN55	FN57	FN32	FN31	FN34	FN36	FN37	FN39	FN59	FN35	FN51	FN50	FN48	FN42	FN41	FN40	FN44	FN43	FN38	FN45	FN49	FN53	FN56	FN54	FN52	FN58	FN60
FN33	0.0	0.193238185274	0.724855110847	0.296220618453	0.592170243854	0.211079723822	0.187400923068	0.280961834776	0.310472194102	0.241939032106	0.544434395269	0.331431885549	0.407249772765	0.198230756669	0.309438874983	0.372737963529	0.711800927362	0.344163388012	0.356290833744	0.405844315628	0.447203136839	0.604577248738	0.516600906524	0.244694857743	0.41573349708	0.689813376093	0.526554333696	0.41790531671	0.562901140976	0.153299696682
FN47	0.193238185274	0.0	0.718446441931	0.254483221105	0.600770928048	0.209017254329	0.279870072119	0.282425182764	0.398606090889	0.238316248113	0.560676326891	0.345155440035	0.432494984626	0.156665869321	0.334166892182	0.372702767271	0.743257787855	0.463786649497	0.398075587933	0.418030867009	0.547622248078	0.598499917106	0.531747890164	0.259904812307	0.464718445214	0.696994476639	0.598288029473	0.438880067596	0.582604484084	0.212872112708
FN46	0.724855110847	0.718446441931	0.0	0.592504267193	0.322005648109	0.607569159598	0.672878671178	0.622306677069	0.661432927367	0.557275751943	0.374759390949	0.572822170698	0.542426895536	0.738344806208	0.488102109861	0.595277582221	0.236754802116	0.710222824296	0.45429290902	0.502657205157	0.527374877997	0.181108511997	0.415699003949	0.684226975101	0.427670066071	0.36714346994	0.533605338311	0.436962142516	0.598036154393	0.782369828647
FN55	0.296220618453	0.254483221105	0.592504267193	0.0	0.459290466692	0.191976837444	0.263577683462	0.26667844402	0.346058765889	0.203669968108	0.417378574053	0.25117722663	0.326174566521	0.317967802492	0.231060830314	0.294643556798	0.588168904486	0.462771531991	0.258048116865	0.257357903429	0.344274735333	0.456903034682	0.383430348603	0.329359690329	0.343234747938	0.527935152523	0.444245454596	0.313735919967	0.378103279426	0.332152299359
FN57	0.592170243854	0.600770928048	0.322005648109	0.459290466692	0.0	0.454771677602	0.45881993586	0.382876002302	0.469348638702	0.421038184054	0.163104013428	0.330675979686	0.33217235092	0.5936135091	0.359183846445	0.413581497583	0.224183408392	0.519825180934	0.28271214648	0.322586214264	0.388938581321	0.274304846486	0.168764332222	0.503800868	0.261969245491	0.191919291817	0.36368137375	0.276570328425	0.457248178692	0.605115770062
FN32	0.211079723822	0.209017254329	0.607569159598	0.191976837444	0.454771677602	0.0	0.210344396997	0.190002106532	0.324024493792	0.139742410079	0.414392754362	0.192738889112	0.273148345624	0.220129985668	0.215363890255	0.213028946975	0.596701877773	0.426871213604	0.259473777883	0.293816672647	0.410194671829	0.470396737295	0.373167642549	0.217643502417	0.318668491159	0.558202337248	0.455344181681	0.27503306261	0.463828290404	0.252875442348
FN31	0.187400923068	0.279870072119	0.672878671178	0.263577683462	0.45881993586	0.210344396997	0.0	0.185915407965	0.237445372134	0.286900952901	0.436357535793	0.192025305656	0.287858572097	0.299867111107	0.27556464723	0.285520252647	0.592464323429	0.279358656642	0.298491559614	0.32336860564	0.390381904303	0.578937761503	0.385345721957	0.218004131314	0.353533885529	0.578964321574	0.427732122542	0.321195171557	0.49142433212	0.210066604289
FN34	0.280961834776	0.282425182764	0.622306677069	0.26667844402	0.382876002302	0.190002106532	0.185915407965	0.0	0.336607453864	0.210055103224	0.380219464593	0.135041280107	0.225652460929	0.277369845774	0.241989286684	0.211148225654	0.503845599242	0.384946671885	0.253694596025	0.244910526665	0.46481572432	0.528005413962	0.311155608441	0.216706734449	0.300750853235	0.521774675945	0.437092550761	0.287834255173	0.530295709683	0.293466685734
FN36	0.310472194102	0.398606090889	0.661432927367	0.346058765889	0.469348638702	0.324024493792	0.237445372134	0.336607453864	0.0	0.413045747877	0.44225752052	0.321014672616	0.394922753879	0.420003043221	0.414786598698	0.367843563863	0.608594575593	0.217982725545	0.427480489436	0.413840823478	0.322669924425	0.585242531219	0.402961681567	0.384502496887	0.489326193376	0.583148218793	0.412646756456	0.417826195078	0.464945852092	0.35318181221
FN37	0.241939032106	0.238316248113	0.557275751943	0.203669968108	0.421038184054	0.139742410079	0.286900952901	0.210055103224	0.413045747877	0.0	0.375039018383	0.194191883211	0.266649098584	0.243619901503	0.137220067062	0.244655789781	0.545829784328	0.505116627286	0.231965590576	0.227216278608	0.409650099336	0.427665076617	0.347287668774	0.224247123889	0.278059878708	0.498786038362	0.421984681079	0.265936911774	0.475337600009	0.283548388317
