	FN33	FN47	FN46	FN55	FN57	FN32	FN31	FN34	FN36	FN37	FN39	FN59	FN35	FN51	FN50	FN48	FN42	FN41	FN40	FN44	FN43	FN38	FN45	FN49	FN53	FN56	FN54	FN52	FN58	FN60
FN33	0.0	0.193314310317	0.72636746807	0.296855542115	0.594572641583	0.21194160561	0.188480637233	0.281524171592	0.311066986689	0.243570480745	0.545264580269	0.33298562656	0.408470922737	0.198162498895	0.310972310413	0.373870231199	0.713336136961	0.345272871181	0.357555478026	0.406827157839	0.448145640181	0.604823614433	0.517641060267	0.246059300686	0.416323523102	0.691654682426	0.52781029821	0.420021094269	0.562286174266	0.152934618819
FN47	0.193314310317	0.0	0.719021264758	0.254656687106	0.601605103122	0.209212261571	0.280058571156	0.281811891241	0.398465864061	0.238400913945	0.56003422295	0.345171687767	0.43244242553	0.156418622971	0.334999933903	0.372758538324	0.743392619094	0.464342922539	0.398394593763	0.41765320817	0.547749490895	0.597951337437	0.531221421195	0.259717651519	0.464610562013	0.697532480039	0.598521002455	0.439538127843	0.581838049548	0.211639363377
FN46	0.72636746807	0.719021264758	0.0	0.593127967366	0.321676127482	0.608039764379	0.673791656434	0.622495522777	0.66235537127	0.557753420234	0.376380338819	0.572816233171	0.54329703975	0.739013887486	0.488136651885	0.595607127802	0.237336287222	0.711630626051	0.45397018411	0.503610383976	0.527685884721	0.181626423965	0.416248142328	0.684776854851	0.429586268189	0.367427538309	0.534805059388	0.436897441616	0.598603128097	0.782850326189
FN55	0.296855542115	0.254656687106	0.593127967366	0.0	0.460479286836	0.191836097496	0.26313094914	0.265338827335	0.346207823661	0.202876352862	0.416454874998	0.250331992178	0.326021928191	0.31774413289	0.230649928643	0.294277095351	0.58803204872	0.463708092647	0.258491478728	0.256823616415	0.34377892413	0.456655113592	0.382614583191	0.328444614702	0.342833292564	0.527715502727	0.443841388286	0.314355141037	0.376716813989	0.331026574175
FN57	0.594572641583	0.601605103122	0.321676127482	0.460479286836	0.0	0.455660024014	0.460507765162	0.382878825506	0.470119033275	0.422514184654	0.165246604289	0.331453494742	0.332748077298	0.594596047332	0.359859568046	0.414202727324	0.222631950629	0.520792372749	0.283792231433	0.324787780689	0.389481908166	0.2741369858	0.169430238187	0.505039519534	0.264160676748	0.191733164462	0.365470079921	0.276385822639	0.458081376673	0.606662791794
FN32	0.21194160561	0.209212261571	0.608039764379	0.191836097496	0.455660024014	0.0	0.211266815946	0.189401229257	0.323974220358	0.139563017097	0.413985282785	0.194028364582	0.273257189325	0.220008570877	0.216053031887	0.213191042428	0.597027998216	0.427272036675	0.259717194128	0.293782223098	0.410080268504	0.469976271543	0.372958543686	0.217977591954	0.3182339377	0.559044532469	0.455290009352	0.275899189864	0.463177849606	0.251971576869
FN31	0.188480637233	0.280058571156	0.673791656434	0.26313094914	0.460507765162	0.211266815946	0.0	0.185792593758	0.23679349492	0.287829727125	0.436420153743	0.192834719756	0.288176358884	0.300332055302	0.275904568478	0.285830991731	0.592308059027	0.279221988722	0.299968434871	0.323575852066	0.390281682659	0.578866295354	0.385391758946	0.219015324664	0.353797066508	0.579231437204	0.428124796754	0.322060698044	0.490114086208	0.211040140249
FN34	0.281524171592	0.281811891241	0.622495522777	0.265338827335	0.382878825506	0.189401229257	0.185792593758	0.0	0.335213911424	0.209355050545	0.378690032172	0.134404557424	0.225835091026	0.276618072216	0.240943086701	0.210307626666	0.504324331383	0.385862398924	0.253846146008	0.243893882835	0.464042698735	0.527046751196	0.31038456769	0.215757401846	0.299691729722	0.520357216465	0.436576845779	0.287405638198	0.528539043643	0.292485190743
FN36	0.311066986689	0.398465864061	0.66235537127	0.346207823661	0.470119033275	0.323974220358	0.23679349492	0.335213911424	0.0	0.413740139207	0.441806668886	0.321831416188	0.394780915164	0.420046666675	0.414617384794	0.367750176156	0.60851422755	0.217985589356	0.428412898042	0.414175816693	0.32317111038	0.585265620359	0.402623600304	0.384730508978	0.489246988138	0.583182658355	0.413075234502	0.418179014393	0.463527768008	0.35350760809
FN37	0.243570480745	0.238400913945	0.557753420234	0.202876352862	0.422514184654	0.139563017097	0.287829727125	0.209355050545	0.413740139207	0.0	0.37443416773	0.193750813567	0.266729786259	0.243799795509	0.137896699025	0.244748868249	0.545736928038	0.50633838392	0.232507840534	0.226999970446	0.409810380698	0.427177817486	0.346828323745	0.224546257541	0.277798003908	0.499382578866	0.421896708554	0.266117408707	0.47478340918	0.283536018363
FN39	0.545264580269	0.56003422295	0.376380338819	0.416454874998	0.165246604289	0.413985282785	0.436420153743	0.378690032172	0.441806668886	0.37443416773	0.0	0.296044854541	0.318532289652	0.547701362722	0.325605705972	0.381016400128	0.27574805242	0.505218271802	0.241026815971	0.293293574638	0.347468145911	0.313719769894	0.13724461643	0.464516766087	0.252698884741	0.222066458576	0.308372883125	0.250127742927	0.400889890017	0.536736944226
FN59	0.33298562656	0.345171687767	0.572816233171	0.250331992178	0.331453494742	0.194028364582	0.192834719756	0.134404557424	0.321831416188	0.193750813567	0.296044854541	0.0	0.175292135528	0.328837273388	0.19167370861	0.179652102873	0.468908392865	0.399646837165	0.213744999593	0.194880434546	0.385812461717	0.470671569906	0.226084762474	0.238655502473	0.25132950172	0.449967160635	0.358948286922	0.215726968494	0.461904711929	0.337585355489
