	FN33	FN47	FN46	FN55	FN57	FN32	FN31	FN34	FN36	FN37	FN39	FN59	FN35	FN51	FN50	FN48	FN42	FN41	FN40	FN44	FN43	FN38	FN45	FN49	FN53	FN56	FN54	FN52	FN58	FN60
FN33	0.0	0.193249628196	0.723967898245	0.295999556814	0.592928391773	0.211595068003	0.189364032741	0.281972825414	0.310293222401	0.241998182682	0.54526626674	0.331685732198	0.407612556173	0.199333470779	0.30944264542	0.373265806121	0.712541772542	0.343997129505	0.356950566714	0.406326377511	0.44704006658	0.603061109846	0.517213863852	0.245518603582	0.415314422867	0.691100577692	0.527547581687	0.418331379544	0.561788987228	0.154660382731
FN47	0.193249628196	0.0	0.718483193838	0.25525394418	0.601473999985	0.209750598098	0.280923629223	0.283042255854	0.399080429642	0.238073722383	0.561383266415	0.345047166225	0.432724803133	0.156570695808	0.334328207078	0.373036526274	0.743549644003	0.464273729194	0.39890074254	0.418442413713	0.548202505146	0.597343859304	0.532159511707	0.259838333376	0.464582273439	0.697978534233	0.599307546796	0.439025037432	0.581651761945	0.21182528027
FN46	0.723967898245	0.718483193838	0.0	0.591414586647	0.320814718028	0.607693533242	0.671744804073	0.620619785853	0.660544563827	0.557565121724	0.374491634453	0.571813538502	0.541835922381	0.738723598169	0.487662280325	0.594437690806	0.23550231115	0.709874318601	0.45258416097	0.5021153022	0.52718852079	0.18158832222	0.414305359326	0.683852175882	0.427785732731	0.366857087067	0.533669132661	0.436806384271	0.596745046555	0.781612392748
FN55	0.295999556814	0.25525394418	0.591414586647	0.0	0.459495679137	0.192333232591	0.262833452736	0.26508159608	0.345323215743	0.202857473178	0.416682672815	0.249893784211	0.325254408661	0.317891151878	0.230416848168	0.293685110136	0.587387163201	0.46258384891	0.257799119142	0.256819528657	0.343950681145	0.454979388433	0.382799801837	0.328342764044	0.342221635672	0.527738330148	0.444222361797	0.312586840544	0.375879953496	0.331427680921
FN57	0.592928391773	0.601473999985	0.320814718028	0.459495679137	0.0	0.454504094975	0.458737964139	0.381716512754	0.468630836921	0.422134839879	0.164006609752	0.330888651687	0.331383461148	0.593845523209	0.359873356501	0.413080302835	0.223429367748	0.520854757899	0.283030006023	0.323531322342	0.39049057538	0.273489181833	0.168574436437	0.503474658818	0.263373036283	0.193208760832	0.365110316482	0.275996785146	0.45745944678	0.606247115198
FN32	0.211595068003	0.209750598098	0.607693533242	0.192333232591	0.454504094975	0.0	0.21130159514	0.188728041772	0.32395759142	0.139566322393	0.414786050814	0.192876586881	0.272082311836	0.219727135934	0.215924327622	0.212231208089	0.596682663158	0.427535982278	0.259897838959	0.294459933649	0.411408368775	0.46977318319	0.372497651189	0.216748200064	0.317966532804	0.559640426567	0.455800926956	0.274129574043	0.464412120001	0.253152559706
FN31	0.189364032741	0.280923629223	0.671744804073	0.262833452736	0.458737964139	0.21130159514	0.0	0.186341072745	0.237141020192	0.287190132244	0.435827607836	0.191177652078	0.287914907907	0.301384066386	0.276214029259	0.284997340857	0.592052139594	0.279784820362	0.299347054565	0.322717800434	0.389693378838	0.57750344308	0.384608054656	0.219054027989	0.353487097791	0.57860519984	0.427685009275	0.321086218966	0.489339066259	0.211835663763
FN34	0.281972825414	0.283042255854	0.620619785853	0.26508159608	0.381716512754	0.188728041772	0.186341072745	0.0	0.335576219601	0.208682069151	0.378970685846	0.13351025656	0.224483311369	0.278399995527	0.240788662589	0.210392151969	0.503253351647	0.385774671549	0.253261607135	0.243836340105	0.46364589885	0.525344754901	0.310711848676	0.216983250888	0.299237135146	0.52079236416	0.436425439603	0.285847374299	0.528241767917	0.294137777589
FN36	0.310293222401	0.399080429642	0.660544563827	0.345323215743	0.468630836921	0.32395759142	0.237141020192	0.335576219601	0.0	0.413010237145	0.442019724254	0.320730654513	0.394020498051	0.420140717586	0.414752320349	0.367430821851	0.607889442358	0.218327678304	0.427848240647	0.413856924023	0.322624182011	0.584616772211	0.402344190499	0.384497367184	0.489033971142	0.58353483843	0.413230390736	0.416944304218	0.463734937359	0.354709811214
FN37	0.241998182682	0.238073722383	0.557565121724	0.202857473178	0.422134839879	0.139566322393	0.287190132244	0.208682069151	0.413010237145	0.0	0.375800636089	0.194073495225	0.267177323526	0.243803668484	0.137631021895	0.244335096261	0.546573682461	0.505485963549	0.233446278887	0.228133286287	0.410143656592	0.42698155039	0.348071993982	0.22416902959	0.278105290943	0.500053790844	0.423136273678	0.265978517486	0.474584114974	0.282881480786
