	FN33	FN47	FN46	FN55	FN57	FN32	FN31	FN34	FN36	FN37	FN39	FN59	FN35	FN51	FN50	FN48	FN42	FN41	FN40	FN44	FN43	FN38	FN45	FN49	FN53	FN56	FN54	FN52	FN58	FN60
FN33	0.0	0.192510353812	0.723596683066	0.295572667656	0.59253157415	0.210529733072	0.187067455313	0.280718485416	0.311922759394	0.241109961755	0.543467221954	0.330435253943	0.406429624766	0.197949997916	0.309461780521	0.372549081481	0.711443839533	0.344534202341	0.355723640963	0.404794207652	0.448642700997	0.603352110192	0.51581701914	0.244455962329	0.413983764161	0.690330974552	0.527078858821	0.418136969358	0.563630376098	0.153134426043
FN47	0.192510353812	0.0	0.717456457381	0.254330125968	0.60175190687	0.208035430684	0.280340641095	0.282893348191	0.399056431715	0.237291566653	0.56024085077	0.344592761503	0.432459418191	0.156363051302	0.334887889046	0.37247440579	0.743724658843	0.463639764151	0.398352511778	0.417380101699	0.547808867156	0.597600369542	0.531662642142	0.259837761122	0.464053100118	0.698008325066	0.59887104901	0.439569397607	0.583232052303	0.212673662487
FN46	0.723596683066	0.717456457381	0.0	0.592628298205	0.318931815259	0.607709688347	0.671681005682	0.620664138989	0.661094328334	0.557445795448	0.375441018109	0.57122997718	0.541766794777	0.737346068958	0.486808861489	0.594812933644	0.23627862874	0.709743143776	0.452871477838	0.502274293646	0.527127200049	0.181296083011	0.415223410069	0.683233124768	0.428834592391	0.36485232195	0.533356002201	0.435516989383	0.598272354783	0.781704976163
FN55	0.295572667656	0.254330125968	0.592628298205	0.0	0.461091768247	0.192180139055	0.262435272061	0.265016625304	0.346419346351	0.203016171597	0.417162973109	0.249563374315	0.326055471724	0.317459811392	0.230500123452	0.293963184105	0.588941472298	0.462483609122	0.258859375854	0.256825335897	0.34452005428	0.45699795222	0.383494491098	0.328166030484	0.342668183521	0.52911443481	0.444960467912	0.314469409017	0.378502502884	0.330870778397
FN57	0.59253157415	0.60175190687	0.318931815259	0.461091768247	0.0	0.456347892959	0.460309475139	0.38395966263	0.470029051902	0.42305430282	0.165010941034	0.331388423309	0.333646126262	0.594361823696	0.359594417556	0.414652988915	0.223237910417	0.520820462118	0.283675244032	0.323996785781	0.389861817191	0.271905874556	0.170407557698	0.504507270821	0.26417437189	0.190996889793	0.364865204948	0.275967971127	0.45873689945	0.607360015451
FN32	0.210529733072	0.208035430684	0.607709688347	0.192180139055	0.456347892959	0.0	0.210722280503	0.189943591054	0.325008442851	0.139148176355	0.415027116545	0.193205617742	0.273712797715	0.218600909802	0.216275300904	0.213439257231	0.597965802005	0.426805903068	0.26058147733	0.294464943179	0.411870695833	0.470485928201	0.373833470804	0.216306162627	0.318594740289	0.560394302261	0.456848536545	0.276233196888	0.466125244439	0.252542721809
FN31	0.187067455313	0.280340641095	0.671681005682	0.262435272061	0.460309475139	0.210722280503	0.0	0.186086177518	0.237443150104	0.286218734073	0.435029119548	0.191959290317	0.287742019217	0.300505367814	0.27493957417	0.285078761772	0.592577775429	0.279450755323	0.298791430953	0.322362693932	0.389360390609	0.577426382086	0.385011816403	0.218088556621	0.351842970873	0.579130060913	0.42749268702	0.320540930056	0.491125804952	0.210549066158
FN34	0.280718485416	0.282893348191	0.620664138989	0.265016625304	0.38395966263	0.189943591054	0.186086177518	0.0	0.336167928435	0.208884341904	0.377493398837	0.133296353344	0.225448617203	0.278668787718	0.24094911345	0.210501768781	0.503472037335	0.384919047022	0.253348546837	0.242909214717	0.463329119345	0.525884933497	0.309654485177	0.217425373761	0.2981551372	0.520893617279	0.436299569266	0.287272079189	0.529333566048	0.294423423004
FN36	0.311922759394	0.399056431715	0.661094328334	0.346419346351	0.470029051902	0.325008442851	0.237443150104	0.336167928435	0.0	0.41350746995	0.441615852803	0.321635893818	0.394949961272	0.420477173468	0.415514402842	0.368235682466	0.60864023407	0.216769531503	0.428872498945	0.414377354834	0.323213159989	0.585227633655	0.402897893722	0.384941986816	0.488951984504	0.584223042077	0.413291781055	0.417993930889	0.465549771952	0.353854769309
FN37	0.241109961755	0.237291566653	0.557445795448	0.203016171597	0.42305430282	0.139148176355	0.286218734073	0.208884341904	0.41350746995	0.0	0.375164935911	0.193110402502	0.267530982506	0.242424835279	0.138968030845	0.244463833917	0.546839369374	0.504778418989	0.23282579095	0.227626295125	0.410492176466	0.427518744695	0.348195900832	0.223964388586	0.278175457747	0.500841796556	0.423271834903	0.266779381445	0.476764461773	0.28285890535
FN39	0.543467221954	0.56024085077	0.375441018109	0.417162973109	0.165010941034	0.415027116545	0.435029119548	0.377493398837	0.441615852803	0.375164935911	0.0	0.296253416803	0.317929304828	0.547743204003	0.325678155542	0.381527258776	0.276018083397	0.503860966065	0.241072016879	0.293066000117	0.347638232947	0.314014813221	0.137318032268	0.464378794706	0.252777912832	0.223287666767	0.308004324446	0.250087897	0.401097919362	0.537419300228
FN59	0.330435253943	0.344592761503	0.57122997718	0.249563374315	0.331388423309	0.193205617742	0.191959290317	0.133296353344	0.321635893818	0.193110402502	0.296253416803	0.0	0.174110830212	0.32756689297	0.191231480608	0.179023957038	0.469361644948	0.398735469234	0.212701540098	0.194844109358	0.387202752227	0.47001687973	0.22580779619	0.237411339825	0.249319507133	0.451407735684	0.360222144651	0.214157695025	0.464833217014	0.338528722511
FN35	0.406429624766	0.432459418191	0.541766794777	0.326055471724	0.333646126262	0.273712797715	0.287742019217	0.225448617203	0.394949961272	0.267530982506	0.317929304828	0.174110830212	0.0	0.370125077227	0.193970311094	0.238995437037	0.407551796404	0.464527989805	0.216849235682	0.250685191099	0.47280569347	0.438870192141	0.241127226808	0.276140211479	0.206945120097	0.47333244098	0.364648237648	0.152712217863	0.556564900715	0.449451287299
FN51	0.197949997916	0.156363051302	0.737346068958	0.317459811392	0.594361823696	0.218600909802	0.300505367814	0.278668787718	0.420477173468	0.242424835279	0.547743204003	0.32756689297	0.370125077227	0.0	0.334759098533	0.324323773817	0.724893684621	0.480240216409	0.399296424549	0.432191967528	0.60191194509	0.602780531392	0.503774687584	0.19517903302	0.440083807361	0.703942622778	0.604400997449	0.382705463389	0.630390685922	0.235311745681
FN50	0.309461780521	0.334887889046	0.486808861489	0.230500123452	0.359594417556	0.216275300904	0.27493957417	0.24094911345	0.415514402842	0.138968030845	0.325678155542	0.191231480608	0.193970311094	0.334759098533	0.0	0.277699204323	0.472145357903	0.505398553952	0.189466047688	0.200001985622	0.390096659179	0.380292143786	0.294189306225	0.248151154825	0.222148446637	0.434336052389	0.353271119986	0.191462768593	0.48141397165	0.358897660388
FN48	0.372549081481	0.37247440579	0.594812933644	0.293963184105	0.414652988915	0.213439257231	0.285078761772	0.210501768781	0.368235682466	0.244463833917	0.381527258776	0.179023957038	0.238995437037	0.324323773817	0.277699204323	0.0	0.5534137496	0.459553892644	0.306799950396	0.223940561556	0.456211758184	0.492902849962	0.309940188557	0.272019179114	0.331336222854	0.509243791911	0.457001376368	0.250893040985	0.499430691945	0.407983197599
FN42	0.711443839533	0.743724658843	0.23627862874	0.588941472298	0.223237910417	0.597965802005	0.592577775429	0.503472037335	0.60864023407	0.546839369374	0.276018083397	0.469361644948	0.407551796404	0.724893684621	0.472145357903	0.5534137496	0.0	0.617858076384	0.393787355926	0.458898956937	0.513830330789	0.234848411696	0.2957761671	0.624466670639	0.358934763083	0.295505838903	0.458862389445	0.387808187688	0.564506809542	0.738795723913
FN41	0.344534202341	0.463639764151	0.709743143776	0.462483609122	0.520820462118	0.426805903068	0.279450755323	0.384919047022	0.216769531503	0.504778418989	0.503860966065	0.398735469234	0.464527989805	0.480240216409	0.505398553952	0.459553892644	0.617858076384	0.0	0.495596275228	0.487150319557	0.406501254847	0.668364286023	0.478188459038	0.454723273886	0.537515572788	0.633114497731	0.459279224145	0.513273730134	0.540122239869	0.414110899053
FN40	0.355723640963	0.398352511778	0.452871477838	0.258859375854	0.283675244032	0.26058147733	0.298791430953	0.253348546837	0.428872498945	0.23282579095	0.241072016879	0.212701540098	0.216849235682	0.399296424549	0.189466047688	0.306799950396	0.393787355926	0.495596275228	0.0	0.221445754154	0.384842368175	0.338871404677	0.212253300213	0.318552617315	0.120252197381	0.388130364383	0.319109915124	0.137731587364	0.466682630682	0.402653318662
FN44	0.404794207652	0.417380101699	0.502274293646	0.256825335897	0.323996785781	0.294464943179	0.322362693932	0.242909214717	0.414377354834	0.227626295125	0.293066000117	0.194844109358	0.250685191099	0.432191967528	0.200001985622	0.223940561556	0.458898956937	0.487150319557	0.221445754154	0.0	0.345079294942	0.402273400235	0.245437799418	0.357756313498	0.255608280112	0.385102738174	0.346698734175	0.234420353609	0.415051293601	0.437447617213
