pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
FN33	0.0561527360254	-0.00720063200257	0.0370730040927	-0.0334433552832	0.0970860685326	-0.0354139892459	0.00346600402594	0.116491288691	-0.0263358908173	-0.0481262667104	0.0125555244295	0.102263907884	-0.042193120155	-0.0149589309253	-0.00645570135882	0.0519006080906	0.000683804040208	0.0382970089471	0.0145133095979	-0.00086365704281	-0.00473660877206	-0.0141719742246	-0.0117914481264	-0.0103361575818	0.00866999354046	0.0186223746024	-0.0134555298512	-0.00293721190731	-0.00724244649075	3.01951405957e-09
FN47	0.0572446983617	0.0327419454191	0.151089729842	0.0682794239802	0.0462108184086	-0.050460954171	-0.00834500673818	-0.0922981858963	0.0188618048467	-0.026283339395	0.0315965660467	0.0220476310312	-0.0172449685872	-0.08550036657	-0.0469069001827	-0.0444027461236	0.00427184590485	-0.0155262431379	-0.0281245537139	-0.000936958746339	0.0365725253785	-0.00214283056172	0.00060670548731	0.0146716694096	0.00532579148272	0.00318316319435	-0.00364191289054	0.000181473582026	0.00124119575096	3.01951405957e-09
FN46	0.0041486876397	0.00069258631433	-0.0119907464029	0.0850495096304	-0.0979998625809	-0.0161427763393	0.0465622980944	-0.00670025136031	-0.0084249304181	0.0631025574642	0.0732467264213	0.10176553071	0.037964200781	-0.0217176444098	0.0365442008136	0.0150365062225	-0.00147042812357	-0.00155749040911	0.00583547504565	0.0385200603472	-0.0297174578279	0.0237553900135	0.00518995451399	0.00199522299753	-0.00305449877056	0.00319519498075	0.0151479122133	-0.00760628862658	0.0097038590393	3.01951405957e-09
FN55	-0.129056086728	0.00243525391304	-0.014947752593	-0.0690626678792	0.0118199211151	-0.0136637193625	0.0124311152223	-0.00092188889847	-0.014432568301	0.0383514486284	-0.00922009071704	-0.00706594472401	-0.0170518541524	0.000722382323966	-0.0858499597674	0.0231744451372	0.00941552159013	0.00975814606193	-0.00233865076504	-0.0115193261328	0.0104673844693	0.0519175396924	0.0487597463186	-0.0391989793024	0.00963653276946	0.0140706580951	0.0185919558197	0.00738013934535	0.0108969502828	3.01951405957e-09
FN57	0.0181564615341	-0.0314419951504	0.0363448513424	-0.0366729592914	-0.0256115977379	-0.00265265609377	-0.0785803051354	-0.038453806911	0.00523255527806	-0.071571295099	-0.0247259730547	-0.0215713784853	0.0131580469267	0.0113257306051	-0.000961043354284	-0.000372584182324	-0.0451507497065	0.0299594665037	0.0339777950003	0.0470983155681	-0.00921905837119	0.00969590614693	-0.00192258823777	-0.0101060304549	0.0498299022607	-0.0206220908838	0.00234640568316	-0.0214438118909	0.00666101541463	3.01951405957e-09
FN32	-0.022041386945	-0.0147030019778	0.0343585519194	-0.0665170189232	0.0251088227872	0.0145903778661	-0.045607636149	-0.0186493813719	0.0615992907482	0.103432302219	-0.0569500666333	0.000272360964631	0.0326595398901	-0.0219965437297	0.0134033403862	0.0277529333667	0.0381955186605	-0.0052997193597	-0.0123118875346	-0.00181336890567	-0.0209789906112	-0.0123284549738	-0.0457131309778	0.011029014713	0.0242247369397	0.0136756424999	-0.0198539938437	0.0085306194325	0.0138882282724	3.01951405957e-09
FN31	0.0379046456082	0.00926337430432	0.0379472867286	0.0260022966785	0.0286030980588	-0.0410486264327	-0.00116514016443	0.0752584116016	0.0214737620638	0.0776120294097	-0.0562029180471	-0.0104818885706	0.00543830027713	-0.0377362672229	0.0251781387492	-0.00153073476803	-0.0186447218215	0.00761467735353	0.00796264078244	-0.0197502519672	0.00480314893977	-0.0171850904732	0.0138660295833	0.00629099097788	0.0159531767609	-0.0363243088668	0.0439991430646	0.00689216657959	-0.0107211469122	3.01951405957e-09
FN34	0.0123564646201	0.0443961927444	0.0470779198937	0.102204862696	-0.0430003411387	0.00525664726957	-0.00372492426423	0.00780636137592	-0.0464468282173	-0.0494482970694	-0.0444014654502	-0.0245527875495	-0.00164342165058	0.0608144850432	0.00456312331125	0.0858240712984	0.0161940977666	-0.0147241516359	-0.0648820441852	0.0234373063856	0.0295345893879	-0.0177290575732	-0.0102079343369	-0.00524487634768	0.00147418324316	0.000896031490998	0.0120460285915	0.00583129164657	0.00532134805774	3.01951405957e-09
FN36	0.0144447869016	0.0311315383786	0.0770047884311	0.0771983584568	0.108935883188	0.0530934086091	0.0980012863674	0.024666651391	0.0630662419664	0.0300302241637	0.0249129021072	-0.0627462353798	0.0295111807014	0.0437595029329	0.00669216346466	-0.00494445184095	-0.0166280456221	-0.0162339098393	0.0092357497995	-0.0103272253816	-0.0179060619082	0.008057126897	-0.00325326752985	-0.0374260672286	-0.00172442233175	0.00919022792081	-0.00742753003121	-0.0188458551427	-0.00151744402951	3.01951405957e-09
FN37	-0.02174624141	0.0102765297055	0.0426515775483	-0.00828119174707	0.0077383985072	-0.0374047922648	-0.0514664230202	0.00886895259971	-0.0107366719462	0.0157574158599	-0.0547304821406	0.0414742557182	-0.0300520651553	0.0569753983067	0.0170844941671	-0.0649252238263	0.0783453722683	-0.0102924507757	-0.0193042071764	0.0241871045162	-0.0255903107351	0.000355926721327	0.0337308853033	-0.0164649091632	-0.0238893737597	-0.0201108505159	-0.0151706681306	-0.00906515099041	-0.00233917405523	3.01951405957e-09
