	FN33	FN47	FN46	FN55	FN57	FN32	FN31	FN34	FN36	FN37	FN39	FN59	FN35	FN51	FN50	FN48	FN42	FN41	FN40	FN44	FN43	FN38	FN45	FN49	FN53	FN56	FN54	FN52	FN58	FN60
FN33	0.0	0.321187103494	0.319095197035	0.335580339446	0.302705515838	0.281535339399	0.24377538823	0.31978226616	0.307505526684	0.30700153957	0.308128490538	0.360236011578	0.36429466854	0.282555984466	0.335199717838	0.324365714279	0.282550854656	0.329007882951	0.323857658296	0.328932969304	0.374472746803	0.28841072064	0.347073306593	0.295561298253	0.37477666972	0.342344744381	0.338295250043	0.377963382565	0.373596613667	0.369615743569
FN47	0.321187103494	0.0	0.337404721197	0.372683078814	0.314213349323	0.305305409376	0.300894257493	0.30547429586	0.310382104694	0.308051420059	0.347554727187	0.377650730699	0.407605376166	0.28991550735	0.372140025436	0.341572263389	0.321716463066	0.379397156813	0.370784298029	0.332734504587	0.362146440069	0.320092522971	0.354125670072	0.32701492168	0.374771204292	0.347094135224	0.370544194992	0.401288482347	0.374581938809	0.414788448753
FN46	0.319095197035	0.337404721197	0.0	0.315040052601	0.28770658424	0.293259061099	0.24750304606	0.299305299352	0.332295293616	0.29007929577	0.349744217728	0.316634827815	0.391323695205	0.292217801925	0.262653263397	0.278627152897	0.261071316618	0.32519408264	0.320799514976	0.304889833454	0.307345511794	0.3143637719	0.282189208152	0.310596234849	0.378516342031	0.290186721243	0.339325007002	0.269403097574	0.301712696273	0.416116140429
FN55	0.335580339446	0.372683078814	0.315040052601	0.0	0.257564335294	0.276354661468	0.304293661954	0.33720812752	0.337127054178	0.283686787476	0.335405852009	0.225436112904	0.441832604226	0.324758199606	0.38737691951	0.291081129024	0.292106105767	0.236936817043	0.271994261032	0.300946247847	0.208141473547	0.352057621304	0.264202256924	0.379746824203	0.445912981641	0.232425489019	0.342892152179	0.252820743183	0.218469181822	0.441462330156
FN57	0.302705515838	0.314213349323	0.28770658424	0.257564335294	0.0	0.233443916245	0.266786259522	0.276598499222	0.334869363338	0.267746110725	0.26797801021	0.296326862345	0.349224778472	0.232513400523	0.305563451175	0.267391956814	0.227912327797	0.305129902095	0.28367090705	0.286718500657	0.288669718433	0.265984069492	0.26117992275	0.274148878681	0.3686073106	0.239119217886	0.325252755011	0.320453751619	0.262266095662	0.400611237312
FN32	0.281535339399	0.305305409376	0.293259061099	0.276354661468	0.233443916245	0.0	0.25534626341	0.313839572013	0.309185978157	0.266393721181	0.302614084877	0.302500284878	0.359490203712	0.233269430171	0.319367663183	0.280616986437	0.279472238536	0.311018895955	0.272088372458	0.310654055322	0.314885228168	0.276028350683	0.289601863885	0.294806865094	0.386735926552	0.250218590868	0.334477488506	0.324255380062	0.300112244485	0.388068958489
FN31	0.24377538823	0.300894257493	0.24750304606	0.304293661954	0.266786259522	0.25534626341	0.0	0.26326801436	0.264362409027	0.269968367033	0.313554789029	0.30783961861	0.372712734641	0.256945805846	0.249029371432	0.259321927514	0.238000396453	0.306480099662	0.300289193024	0.308880618143	0.332044613437	0.264968103979	0.300124962809	0.262304490229	0.329395715927	0.298076255254	0.305846265176	0.336245674018	0.319396637292	0.375746985522
FN34	0.31978226616	0.30547429586	0.299305299352	0.33720812752	0.276598499222	0.313839572013	0.26326801436	0.0	0.287688284849	0.258973189391	0.331740988317	0.317247382347	0.405306955385	0.272986790638	0.32292080122	0.304172530556	0.267929932418	0.330312605109	0.336183251024	0.251974122939	0.322371005856	0.307419533439	0.288822206603	0.305564346575	0.380517482924	0.304628764893	0.351819220441	0.32871542177	0.344138957147	0.433526966118
FN36	0.307505526684	0.310382104694	0.332295293616	0.337127054178	0.334869363338	0.309185978157	0.264362409027	0.287688284849	0.0	0.32747837434	0.345539647926	0.337139707188	0.406714566085	0.293024312487	0.336758312037	0.296953699629	0.287840182742	0.33054408627	0.319869932074	0.305016983194	0.330912143515	0.332272044701	0.325520556917	0.347826014616	0.393789717847	0.328064815457	0.332852358381	0.36750764075	0.355218715397	0.406505580685
FN37	0.30700153957	0.308051420059	0.29007929577	0.283686787476	0.267746110725	0.266393721181	0.269968367033	0.258973189391	0.32747837434	0.0	0.344495847696	0.279028497732	0.401945406801	0.282246942983	0.322606023114	0.277475427846	0.273515106506	0.304991398902	0.294646477793	0.29077779674	0.30074827137	0.282357202587	0.281063910884	0.330108101146	0.386563644983	0.266474662377	0.344152667649	0.298271874594	0.316931719968	0.419765202459
