	FN33	FN47	FN46	FN55	FN57	FN32	FN31	FN34	FN36	FN37	FN39	FN59	FN35	FN51	FN50	FN48	FN42	FN41	FN40	FN44	FN43	FN38	FN45	FN49	FN53	FN56	FN54	FN52	FN58	FN60
FN33	0.0	0.341421416502	0.336872855271	0.320010134216	0.290753296348	0.302379385587	0.254924325704	0.314433712214	0.323557029561	0.314875638171	0.343091659139	0.352228594248	0.366822409224	0.271854624892	0.349730851819	0.307369375839	0.318985525084	0.306503475878	0.302915206182	0.328755223694	0.383991189634	0.324841047894	0.343616139999	0.312420958492	0.384473602498	0.343799053653	0.335622443688	0.374218908334	0.345675815136	0.396764338202
FN47	0.341421416502	0.0	0.338264153987	0.354278238488	0.295977977962	0.312956427425	0.285173595862	0.29927990147	0.319973632788	0.313586538131	0.351095750061	0.376914716533	0.399676069338	0.290836122251	0.355274969254	0.350464684761	0.302978130884	0.387637535886	0.363613903924	0.345830969316	0.360688218385	0.308517804321	0.356744024599	0.318595905595	0.354951726292	0.33983303964	0.36194736983	0.411830296416	0.358542263728	0.426981535355
FN46	0.336872855271	0.338264153987	0.0	0.306207554175	0.275645543686	0.316586940183	0.274013823228	0.270957756483	0.325950850204	0.299684733559	0.361932265367	0.33013089866	0.384645474011	0.301232281266	0.266287111901	0.285534384675	0.259168532486	0.326533591357	0.325037044543	0.280668616974	0.302796213687	0.304223967328	0.293540979936	0.300854642028	0.375451714663	0.303408520636	0.305028375503	0.27585107096	0.286008039749	0.431704455962
FN55	0.320010134216	0.354278238488	0.306207554175	0.0	0.297173069589	0.254092350882	0.302735344346	0.29357908062	0.319853598573	0.279411153746	0.358469377908	0.207134790703	0.426743165687	0.294383361165	0.353396773695	0.256301006929	0.270678989946	0.225854899292	0.268707592364	0.265971029985	0.219841996414	0.358185836518	0.243396710232	0.370090338945	0.407239936146	0.242373606432	0.327599938894	0.238444211	0.215486525377	0.450395726362
FN57	0.290753296348	0.295977977962	0.275645543686	0.297173069589	0.0	0.220403095895	0.259290689874	0.231387864338	0.300552938925	0.277010550102	0.324613392363	0.303326608628	0.328585805282	0.243328083385	0.279641332303	0.283523910432	0.215050122637	0.309449143043	0.282571022416	0.266229649867	0.306021893782	0.242499686083	0.264736988916	0.265288348391	0.340226292703	0.28465891485	0.291455903078	0.324819204622	0.280549162619	0.368103170663
FN32	0.302379385587	0.312956427425	0.316586940183	0.254092350882	0.220403095895	0.0	0.245002307099	0.281963359138	0.319939144878	0.270437225505	0.320750605372	0.291700822304	0.367286489884	0.241684752995	0.324521230355	0.28891947151	0.269603986524	0.299595125546	0.270823570734	0.286021617433	0.317548245489	0.280602605814	0.276121045199	0.281887321247	0.378005072328	0.24570352355	0.32502157742	0.314585700869	0.252664676189	0.40255212151
FN31	0.254924325704	0.285173595862	0.274013823228	0.302735344346	0.259290689874	0.245002307099	0.0	0.270064132373	0.270061541432	0.274482062046	0.325443921029	0.327746217357	0.37268629948	0.273433512245	0.27659334375	0.281940119404	0.258950774274	0.311235096742	0.302374971819	0.303383557261	0.340288961367	0.25838894725	0.314985609388	0.271580687086	0.317801060273	0.285265256974	0.294782081462	0.352983960534	0.297727327873	0.40229266462
FN34	0.314433712214	0.29927990147	0.270957756483	0.29357908062	0.231387864338	0.281963359138	0.270064132373	0.0	0.270016648766	0.257173632134	0.32381778047	0.301686080108	0.389946482174	0.267923796657	0.293731869114	0.279662833702	0.214714910763	0.311854100883	0.323647397685	0.260598706203	0.296366287316	0.273808967932	0.257915094929	0.275167326821	0.343942586154	0.286549910513	0.305403991306	0.322557464887	0.309557556068	0.418135125353
FN36	0.323557029561	0.319973632788	0.325950850204	0.319853598573	0.300552938925	0.319939144878	0.270061541432	0.270016648766	0.0	0.337527826319	0.35505464377	0.339401989549	0.405120575207	0.282085033938	0.327996203276	0.293876479226	0.289566432586	0.328988156183	0.308993637469	0.288340395757	0.3230760347	0.319052049177	0.320358465835	0.346603148869	0.388635394766	0.337819054469	0.326711594302	0.371837198168	0.318924486306	0.42423693974
FN37	0.314875638171	0.313586538131	0.299684733559	0.279411153746	0.277010550102	0.270437225505	0.274482062046	0.257173632134	0.337527826319	0.0	0.35760481501	0.281744476274	0.410409622132	0.291855593805	0.324337519059	0.284998756093	0.270596603603	0.316319591801	0.311650729427	0.291864711583	0.308151532604	0.304935579846	0.285055157498	0.341922667159	0.3574331579	0.268727010952	0.33573876865	0.316948140103	0.31345677305	0.428015021014
FN39	0.343091659139	0.351095750061	0.361932265367	0.358469377908	0.324613392363	0.320750605372	0.325443921029	0.32381778047	0.35505464377	0.35760481501	0.0	0.406493292155	0.385989760019	0.346805360049	0.366414568746	0.355180281772	0.329418340976	0.382608496083	0.378267524554	0.376557898545	0.362453922808	0.33005816595	0.375883199731	0.310696238596	0.379864005751	0.334549855121	0.373181986831	0.423068453011	0.362949849547	0.434365041728
FN59	0.352228594248	0.376914716533	0.33013089866	0.207134790703	0.303326608628	0.291700822304	0.327746217357	0.301686080108	0.339401989549	0.281744476274	0.406493292155	0.0	0.436355233042	0.283301774394	0.378316373688	0.27002590362	0.275428729991	0.201879431679	0.289119658659	0.243330992862	0.262499037803	0.381667024688	0.205117835527	0.392686501786	0.434721046137	0.264760972248	0.326134778152	0.2103309218	0.246841558053	0.472786198076
FN35	0.366822409224	0.399676069338	0.384645474011	0.426743165687	0.328585805282	0.367286489884	0.37268629948	0.389946482174	0.405120575207	0.410409622132	0.385989760019	0.436355233042	0.0	0.362076121743	0.371275985285	0.405280776992	0.400154040694	0.443439227793	0.372010853407	0.391680846388	0.471380491303	0.33807702467	0.418475355188	0.314452834403	0.350617789399	0.428254226436	0.411662013163	0.448130181528	0.414137962464	0.450077470475
FN51	0.271854624892	0.290836122251	0.301232281266	0.294383361165	0.243328083385	0.241684752995	0.273433512245	0.267923796657	0.282085033938	0.291855593805	0.346805360049	0.283301774394	0.362076121743	0.0	0.327915442736	0.262255321165	0.283451334901	0.305220162053	0.254320002492	0.273796395373	0.356656784412	0.283339657552	0.272383887419	0.29976477896	0.369047701367	0.270499473968	0.324460896972	0.306339752574	0.290765808433	0.400379941792
FN50	0.349730851819	0.355274969254	0.266287111901	0.353396773695	0.279641332303	0.324521230355	0.27659334375	0.293731869114	0.327996203276	0.324337519059	0.366414568746	0.378316373688	0.371275985285	0.327915442736	0.0	0.327169897456	0.279116916735	0.378206922843	0.328352096529	0.331156705201	0.381133781562	0.300540871153	0.365899692769	0.238046073719	0.327533332776	0.324687204919	0.299456842971	0.387174110129	0.354161705491	0.385611956381
FN48	0.307369375839	0.350464684761	0.285534384675	0.256301006929	0.283523910432	0.28891947151	0.281940119404	0.279662833702	0.293876479226	0.284998756093	0.355180281772	0.27002590362	0.405280776992	0.262255321165	0.327169897456	0.0	0.267673811127	0.283199330859	0.285606792356	0.286361055736	0.330089832042	0.356729335962	0.260392392348	0.337661244617	0.383657079809	0.279747546692	0.336079052285	0.260330616213	0.273437773595	0.438213523843
FN42	0.318985525084	0.302978130884	0.259168532486	0.270678989946	0.215050122637	0.269603986524	0.258950774274	0.214714910763	0.289566432586	0.270596603603	0.329418340976	0.275428729991	0.400154040694	0.283451334901	0.279116916735	0.267673811127	0.0	0.29784711138	0.26101376992	0.259788177895	0.28250988745	0.276806327049	0.227479662595	0.291035128093	0.350941065179	0.229030031279	0.263647093249	0.306911174228	0.254492241934	0.428257006479
FN41	0.306503475878	0.387637535886	0.326533591357	0.225854899292	0.309449143043	0.299595125546	0.311235096742	0.311854100883	0.328988156183	0.316319591801	0.382608496083	0.201879431679	0.443439227793	0.305220162053	0.378206922843	0.283199330859	0.29784711138	0.0	0.288226539694	0.271895107021	0.285292730601	0.381028360172	0.225881896106	0.393119872412	0.432447532834	0.277571048316	0.343814514547	0.234949805884	0.256219618693	0.470483875973
FN40	0.302915206182	0.363613903924	0.325037044543	0.268707592364	0.282571022416	0.270823570734	0.302374971819	0.323647397685	0.308993637469	0.311650729427	0.378267524554	0.289119658659	0.372010853407	0.254320002492	0.328352096529	0.285606792356	0.26101376992	0.288226539694	0.0	0.26212726706	0.351716082928	0.344441918435	0.273726453646	0.345495571681	0.388446445114	0.243017370031	0.332842924834	0.297868731966	0.270241019897	0.434075641843
FN44	0.328755223694	0.345830969316	0.280668616974	0.265971029985	0.266229649867	0.286021617433	0.303383557261	0.260598706203	0.288340395757	0.291864711583	0.376557898545	0.243330992862	0.391680846388	0.273796395373	0.331156705201	0.286361055736	0.259788177895	0.271895107021	0.26212726706	0.0	0.299683709651	0.344687136653	0.213462261611	0.338890443772	0.374418416918	0.254860749195	0.326702193059	0.264452872836	0.25278749304	0.457731585855
