	FN33	FN47	FN46	FN55	FN57	FN32	FN31	FN34	FN36	FN37	FN39	FN59	FN35	FN51	FN50	FN48	FN42	FN41	FN40	FN44	FN43	FN38	FN45	FN49	FN53	FN56	FN54	FN52	FN58	FN60
FN33	0.0	0.32774694805	0.325994661357	0.338364988745	0.279206679432	0.279735169026	0.260947163298	0.303034453603	0.308312578848	0.308759414784	0.319206952256	0.34440567717	0.35615551426	0.268374242547	0.353413954226	0.311342311905	0.299363392273	0.317813496529	0.302489970878	0.349748295493	0.373657582104	0.307240739109	0.334697009701	0.319811737225	0.384755640536	0.327670071814	0.357466872071	0.357335412205	0.356010640778	0.372854098377
FN47	0.32774694805	0.0	0.334820017191	0.364300082352	0.28998870863	0.311669105609	0.30060864772	0.301170852064	0.291692484437	0.312240929742	0.348419586343	0.37169863485	0.405993708061	0.301090232102	0.367680831166	0.342553364113	0.30378609651	0.380179732796	0.362100540788	0.343546053747	0.353665646827	0.315007611484	0.350036994082	0.328068145757	0.365802557703	0.336024437267	0.374249886954	0.40888346508	0.340801367149	0.398694625506
FN46	0.325994661357	0.334820017191	0.0	0.32194154121	0.287016751721	0.306147500074	0.25632717409	0.289803589381	0.314206631735	0.287753243724	0.359971880675	0.306931854944	0.390321401693	0.298275725203	0.263457309274	0.281944045735	0.250471744524	0.330246136505	0.32538214456	0.283511825252	0.296972825198	0.305642895885	0.276727785534	0.303884418655	0.389337947323	0.292526616902	0.365182734598	0.274053951557	0.270787742909	0.417639116598
FN55	0.338364988745	0.364300082352	0.32194154121	0.0	0.281598362265	0.300325647723	0.314304031269	0.325756931149	0.325614157975	0.292881447273	0.350640138399	0.205106377847	0.453781970263	0.317241552703	0.376808945743	0.302480762225	0.283316613043	0.226199384987	0.285897064774	0.299712959191	0.209335724882	0.37312646685	0.257954861873	0.399058010909	0.454887173262	0.221369314577	0.349422980738	0.264244894982	0.224705089791	0.446468117495
FN57	0.279206679432	0.28998870863	0.287016751721	0.281598362265	0.0	0.215875460081	0.261181630254	0.235766940126	0.306319099784	0.257006816026	0.293629908724	0.28043290613	0.343547982979	0.252489178173	0.310485053631	0.260608635223	0.215093217172	0.306580323778	0.272855669781	0.266979854109	0.309250163995	0.258128242958	0.240582851411	0.273243077281	0.330681226763	0.26037257248	0.314679455237	0.315369077786	0.26752956508	0.370852744669
FN32	0.279735169026	0.311669105609	0.306147500074	0.300325647723	0.215875460081	0.0	0.257785774913	0.290713910696	0.3269564253	0.261075670516	0.295246390107	0.324823568581	0.359338335783	0.250762138161	0.340899166129	0.290560443832	0.263606817637	0.322224764141	0.287861671964	0.32285613175	0.32179602966	0.274589013494	0.271394911823	0.286540973987	0.375326223009	0.241376488573	0.358599932409	0.328328783039	0.277916297944	0.389463418254
FN31	0.260947163298	0.30060864772	0.25632717409	0.314304031269	0.261181630254	0.257785774913	0.0	0.273354329063	0.242661619418	0.271122512146	0.313421285774	0.309147145361	0.377262303319	0.281940438476	0.259744931229	0.270803511389	0.23651007392	0.292414396619	0.291415706239	0.299081701101	0.330033080738	0.267604069491	0.293684499025	0.270357048382	0.340816853809	0.298255441171	0.305695626125	0.331852824074	0.284855356707	0.392555976986
FN34	0.303034453603	0.301170852064	0.289803589381	0.325756931149	0.235766940126	0.290713910696	0.273354329063	0.0	0.274422004004	0.257775867786	0.307670025046	0.319560287852	0.399873489245	0.280533998592	0.318393287298	0.279281744635	0.247797070583	0.32673905396	0.3260785435	0.278628178483	0.306108532019	0.293095862928	0.284689688957	0.290073450932	0.357265459401	0.296941021929	0.333282606419	0.312609607119	0.305496071508	0.40684643659
FN36	0.308312578848	0.291692484437	0.314206631735	0.325614157975	0.306319099784	0.3269564253	0.242661619418	0.274422004004	0.0	0.321994878888	0.334572756479	0.335326206834	0.410522576874	0.294582354205	0.328304383089	0.30573816195	0.28651125404	0.321372383808	0.316937849229	0.295990083107	0.311402902681	0.323888126499	0.31981264637	0.331822301885	0.420326808366	0.332361804228	0.328848490865	0.370348174775	0.306967018137	0.418671772098
FN37	0.308759414784	0.312240929742	0.287753243724	0.292881447273	0.257006816026	0.261075670516	0.271122512146	0.257775867786	0.321994878888	0.0	0.332211541471	0.275122420323	0.397967338252	0.289410008667	0.320792876281	0.285624755688	0.26339614433	0.301886075096	0.297900461973	0.276495625057	0.303535606433	0.287292129439	0.274355546452	0.335338261378	0.383605943762	0.253228288797	0.335473941258	0.299185608202	0.296689751533	0.420607529088
FN39	0.319206952256	0.348419586343	0.359971880675	0.350640138399	0.293629908724	0.295246390107	0.313421285774	0.307670025046	0.334572756479	0.332211541471	0.0	0.400282575384	0.382965316304	0.313553348766	0.357226958575	0.360401810353	0.31756325632	0.372838603712	0.370005738526	0.374908386489	0.356022149219	0.316246727551	0.365421785408	0.312780693714	0.417471395472	0.327859816119	0.383497983692	0.406901252936	0.328971153264	0.427470778208
FN59	0.34440567717	0.37169863485	0.306931854944	0.205106377847	0.28043290613	0.324823568581	0.309147145361	0.319560287852	0.335326206834	0.275122420323	0.400282575384	0.0	0.45484452071	0.297364816531	0.378130272197	0.285501771023	0.266412075325	0.195687513624	0.282895702246	0.247634192302	0.256736070301	0.386442017771	0.209366970808	0.393982174285	0.44945487363	0.24505909111	0.35182323407	0.234941899566	0.266895947733	0.461820433829
FN35	0.35615551426	0.405993708061	0.390321401693	0.453781970263	0.343547982979	0.359338335783	0.377262303319	0.399873489245	0.410522576874	0.397967338252	0.382965316304	0.45484452071	0.0	0.354160059378	0.373291344914	0.405481844891	0.394570385339	0.445280442648	0.376149871041	0.388137363635	0.471139066736	0.345984343871	0.417260807122	0.307543066356	0.344669563552	0.408904730376	0.4236717042	0.442782588656	0.438671291487	0.415625416225
FN51	0.268374242547	0.301090232102	0.298275725203	0.317241552703	0.252489178173	0.250762138161	0.281940438476	0.280533998592	0.294582354205	0.289410008667	0.313553348766	0.297364816531	0.354160059378	0.0	0.307347716836	0.252293633999	0.266321271567	0.301286783401	0.261864716915	0.286402126964	0.356748171327	0.298667900086	0.277399026842	0.288086523421	0.37542096733	0.225693992815	0.323215398172	0.285312756559	0.325278198612	0.37643924672
FN50	0.353413954226	0.367680831166	0.263457309274	0.376808945743	0.310485053631	0.340899166129	0.259744931229	0.318393287298	0.328304383089	0.320792876281	0.357226958575	0.378130272197	0.373291344914	0.307347716836	0.0	0.332099014982	0.278545537153	0.384308890901	0.34492166872	0.334996938886	0.386921291994	0.296260335902	0.367282649505	0.244627601911	0.348582296827	0.326109247807	0.305146453435	0.38452384035	0.340683811074	0.37015977816
FN48	0.311342311905	0.342553364113	0.281944045735	0.302480762225	0.260608635223	0.290560443832	0.270803511389	0.279281744635	0.30573816195	0.285624755688	0.360401810353	0.285501771023	0.405481844891	0.252293633999	0.332099014982	0.0	0.264399376395	0.281838624665	0.274511214545	0.28688243727	0.330320847988	0.362075605633	0.248228384231	0.338280535954	0.390118847398	0.269243505864	0.360357413796	0.256878639957	0.297919543124	0.425580132642
FN42	0.299363392273	0.30378609651	0.250471744524	0.283316613043	0.215093217172	0.263606817637	0.23651007392	0.247797070583	0.28651125404	0.26339614433	0.31756325632	0.266412075325	0.394570385339	0.266321271567	0.278545537153	0.264399376395	0.0	0.296063884101	0.248344022648	0.254625284771	0.282641521907	0.286237839007	0.244331836407	0.282385111433	0.367191255818	0.207244650756	0.299758535126	0.293946076025	0.241603546971	0.402116248946
FN41	0.317813496529	0.380179732796	0.330246136505	0.226199384987	0.306580323778	0.322224764141	0.292414396619	0.32673905396	0.321372383808	0.301886075096	0.372838603712	0.195687513624	0.445280442648	0.301286783401	0.384308890901	0.281838624665	0.296063884101	0.0	0.289755352672	0.28088415831	0.284494554917	0.381753188316	0.219311444163	0.39582082775	0.453829508511	0.277075221126	0.347113872738	0.243144111908	0.288915959952	0.461890754248
FN40	0.302489970878	0.362100540788	0.32538214456	0.285897064774	0.272855669781	0.287861671964	0.291415706239	0.3260785435	0.316937849229	0.297900461973	0.370005738526	0.282895702246	0.376149871041	0.261864716915	0.34492166872	0.274511214545	0.248344022648	0.289755352672	0.0	0.264349206198	0.352426398592	0.34538932693	0.267889380567	0.354940800797	0.410988948683	0.2415000237	0.348348855478	0.281143416931	0.30244470034	0.413558017232
FN44	0.349748295493	0.343546053747	0.283511825252	0.299712959191	0.266979854109	0.32285613175	0.299081701101	0.278628178483	0.295990083107	0.276495625057	0.374908386489	0.247634192302	0.388137363635	0.286402126964	0.334996938886	0.28688243727	0.254625284771	0.28088415831	0.264349206198	0.0	0.30033718402	0.35755672668	0.232948845082	0.348798742462	0.407553394262	0.240665216538	0.337287906285	0.27194824482	0.265031722079	0.440485492021
FN43	0.373657582104	0.353665646827	0.296972825198	0.209335724882	0.309250163995	0.32179602966	0.330033080738	0.306108532019	0.311402902681	0.303535606433	0.356022149219	0.256736070301	0.471139066736	0.356748171327	0.386921291994	0.330320847988	0.282641521907	0.284494554917	0.352426398592	0.30033718402	0.0	0.35202044496	0.308398509658	0.395688035731	0.449095622068	0.267760346277	0.339047393417	0.323200037335	0.236243959203	0.451943428745
FN38	0.307240739109	0.315007611484	0.305642895885	0.37312646685	0.258128242958	0.274589013494	0.267604069491	0.293095862928	0.323888126499	0.287292129439	0.316246727551	0.386442017771	0.345984343871	0.298667900086	0.296260335902	0.362075605633	0.286237839007	0.381753188316	0.34538932693	0.35755672668	0.35202044496	0.0	0.362758781009	0.270339412236	0.342355159256	0.319094464366	0.331762711102	0.405889675377	0.342750871477	0.382378087136
FN45	0.334697009701	0.350036994082	0.276727785534	0.257954861873	0.240582851411	0.271394911823	0.293684499025	0.284689688957	0.31981264637	0.274355546452	0.365421785408	0.209366970808	0.417260807122	0.277399026842	0.367282649505	0.248228384231	0.244331836407	0.219311444163	0.267889380567	0.232948845082	0.308398509658	0.362758781009	0.0	0.367800533584	0.431887668079	0.228838605605	0.354754755146	0.224711091541	0.268905841144	0.441278948283
FN49	0.319811737225	0.328068145757	0.303884418655	0.399058010909	0.273243077281	0.286540973987	0.270357048382	0.290073450932	0.331822301885	0.335338261378	0.312780693714	0.393982174285	0.307543066356	0.288086523421	0.244627601911	0.338280535954	0.282385111433	0.39582082775	0.354940800797	0.348798742462	0.395688035731	0.270339412236	0.367800533584	0.0	0.286357105162	0.33162055286	0.320251216202	0.408600782196	0.363228320944	0.352726124459
FN53	0.384755640536	0.365802557703	0.389337947323	0.454887173262	0.330681226763	0.375326223009	0.340816853809	0.357265459401	0.420326808366	0.383605943762	0.417471395472	0.44945487363	0.344669563552	0.37542096733	0.348582296827	0.390118847398	0.367191255818	0.453829508511	0.410988948683	0.407553394262	0.449095622068	0.342355159256	0.431887668079	0.286357105162	0.0	0.414459902156	0.381959328633	0.457469734102	0.415994834241	0.36651616456
FN56	0.327670071814	0.336024437267	0.292526616902	0.221369314577	0.26037257248	0.241376488573	0.298255441171	0.296941021929	0.332361804228	0.253228288797	0.327859816119	0.24505909111	0.408904730376	0.225693992815	0.326109247807	0.269243505864	0.207244650756	0.277075221126	0.2415000237	0.240665216538	0.267760346277	0.319094464366	0.228838605605	0.33162055286	0.414459902156	0.0	0.331566750479	0.255895016945	0.231708121425	0.40975555212
FN54	0.357466872071	0.374249886954	0.365182734598	0.349422980738	0.314679455237	0.358599932409	0.305695626125	0.333282606419	0.328848490865	0.335473941258	0.383497983692	0.35182323407	0.4236717042	0.323215398172	0.305146453435	0.360357413796	0.299758535126	0.347113872738	0.348348855478	0.337287906285	0.339047393417	0.331762711102	0.354754755146	0.320251216202	0.381959328633	0.331566750479	0.0	0.388822932348	0.338716917964	0.388041299272
FN52	0.357335412205	0.40888346508	0.274053951557	0.264244894982	0.315369077786	0.328328783039	0.331852824074	0.312609607119	0.370348174775	0.299185608202	0.406901252936	0.234941899566	0.442782588656	0.285312756559	0.38452384035	0.256878639957	0.293946076025	0.243144111908	0.281143416931	0.27194824482	0.323200037335	0.405889675377	0.224711091541	0.408600782196	0.457469734102	0.255895016945	0.388822932348	0.0	0.305002426252	0.465170536085
FN58	0.356010640778	0.340801367149	0.270787742909	0.224705089791	0.26752956508	0.277916297944	0.284855356707	0.305496071508	0.306967018137	0.296689751533	0.328971153264	0.266895947733	0.438671291487	0.325278198612	0.340683811074	0.297919543124	0.241603546971	0.288915959952	0.30244470034	0.265031722079	0.236243959203	0.342750871477	0.268905841144	0.363228320944	0.415994834241	0.231708121425	0.338716917964	0.305002426252	0.0	0.432632214155
FN60	0.372854098377	0.398694625506	0.417639116598	0.446468117495	0.370852744669	0.389463418254	0.392555976986	0.40684643659	0.418671772098	0.420607529088	0.427470778208	0.461820433829	0.415625416225	0.37643924672	0.37015977816	0.425580132642	0.402116248946	0.461890754248	0.413558017232	0.440485492021	0.451943428745	0.382378087136	0.441278948283	0.352726124459	0.36651616456	0.40975555212	0.388041299272	0.465170536085	0.432632214155	0.0
