pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
FN33	-0.297589583441	-0.0188323891307	0.0300110606384	-0.0991547214424	0.073020731907	-0.0255623981351	0.0821465603345	0.0194618524675	-0.0299360904014	-0.0355989330525	-0.0666745584199	0.0464310559627	0.0315599046037	0.0256382437231	-0.0325241202157	-0.0264050655496	-0.00757709804052	-0.017236624252	-0.00988569070655	-0.00947809143452	-0.0183260190302	0.0153085564406	0.007515311885	0.0195105070346	0.0027207966913	0.0059050845654	0.000986810323169	0.000964719757253	0.00112962826553	2.80164172548e-10
FN47	-0.303862749582	0.0652253430324	0.111645685476	-0.0847975278047	-0.0298203676415	0.000989705222698	0.0421381334821	0.0189863024404	0.0227874513193	0.0541638777776	0.00290462336675	-0.00593568375057	-0.0509882900525	-0.0133974818518	0.0666710949604	-0.0191596037447	0.00776367705511	0.00860492851479	-0.00827059218123	-0.0249720490311	-0.0300111739487	-0.00966951523973	-0.00146177461242	-0.010910113541	-0.00363656305091	-0.00296136748232	0.00597434086154	-0.00794506127948	-0.00121162849452	2.80164172548e-10
FN46	0.406560589822	0.0842261264974	0.0784514570233	-0.196149920525	0.00406271878847	0.0342769227752	-0.0144482077594	-0.0145239197925	-0.0570446864631	0.0115383799476	-0.034088500318	0.00362125155163	0.0305524084502	0.0114526557608	0.0362354740727	0.0125248475505	0.0122684605423	0.0355134520107	-0.0117954006937	0.0334203557638	0.00498171588802	-0.00180125418797	0.013255991384	-0.00326648327562	-0.0038495953582	-0.00484402777953	0.00459684231042	0.0044623953291	0.000908632565659	2.80164172548e-10
FN55	-0.112316631401	-0.0199165463358	0.144593648197	0.0140504142807	0.00999503417592	0.077192125271	0.0512376640252	0.0614007149548	0.0611540430611	-0.0419461922082	0.000263599458853	-0.0334136417772	0.0371933914152	-0.0238452748981	0.0248653637293	0.00157413997663	-0.0248546116455	0.000128810932903	0.00489981035885	0.00558409887304	0.0359438702988	0.00175541937969	0.00587855126327	-0.00714985946557	0.0136444824105	0.00441390862047	-0.00246053869235	-0.00325064542029	0.00790615693266	2.80164172548e-10
FN57	0.255666751276	-0.00247692779233	-0.0665060839729	-0.00131000644654	-0.0583124410673	-0.0290512935149	0.0371930743722	0.000309760148246	0.00364610605414	0.0262598190724	0.00236831572876	0.0173253237134	-0.0123157789964	-0.0551863383443	0.0302499604225	-0.0439160326159	0.0365549409805	-0.042320744606	0.0193474976281	0.0132434024461	0.019640899663	0.00562368942208	0.00583886121544	0.0213921445061	-0.0148947765052	0.000776795660485	-0.00564348883669	-0.00102277054073	0.00126893035745	2.80164172548e-10
FN32	-0.160286039974	0.0405963729043	0.0625832334267	-0.00736374693295	-0.0138980658865	0.0430352962887	0.046007919177	-0.0168564962113	0.0226346924784	-0.0148591805893	0.0211896018679	0.00764003584574	0.0147579899343	-0.00263100468699	-0.0412464950198	0.0230464890529	0.0697571589302	0.00770102145091	0.00366605817427	0.00427616638114	0.0158827301542	-0.00635732978743	-0.006868605569	-0.0017424174958	0.00952844899444	0.00380603379159	0.00822783099622	-0.00195714019811	-0.0125068429001	2.80164172548e-10
FN31	-0.190352715441	-0.0600904032013	-0.0792098574332	0.000440215753218	0.0054230554328	-0.0270679080265	0.00485625950166	0.0406411792305	-0.00888992604013	-0.060674842093	-0.0222419234577	0.00118311207347	0.0106746589871	-0.0265508835065	0.0205833835995	0.0534659367421	0.0116041873409	0.0127457843602	-0.0058959732856	-0.0223843929165	0.0056145823439	-0.0270727729092	-0.016473320209	0.0111428815354	-0.020767727395	-0.0137198522445	-0.00512479307438	0.00713718665494	0.00205155951789	2.80164172548e-10
FN34	-0.124086975376	0.0533593511152	-0.0835435420441	0.0403677954445	-0.0616507225857	-0.0249614030602	-0.0729490637479	0.086875275354	0.000917145091228	0.0533689992101	-0.0433360840867	-0.0114021327824	-0.00528965119937	-0.0182028998457	-0.00243863216377	0.0166491261755	0.0135935952305	0.0140144154582	0.0179377106851	-0.0156342673631	0.00188686315735	0.0313556091801	0.00680983284845	0.00451254364945	0.0166879196626	0.000967791686189	0.0102920127688	0.00794023763209	0.00128401768606	2.80164172548e-10
FN36	-0.138961290416	-0.205069711315	-0.0978598355885	-0.0926038512463	-0.0313801269806	0.0744169453506	-0.00588280076728	-0.0658071364424	0.0163350578211	-0.00584522491391	0.0479318721276	-0.0178944663991	0.0247934430162	-0.0676891614231	-0.0155746586091	0.0147077102472	-0.0162299356983	-0.00887643158499	-0.00841945336032	0.015764256793	-0.0284337177864	0.0193917660491	-0.00541772458615	0.00483001034709	0.00376098354447	-0.00681764535379	0.0068692856426	0.00110639772364	0.00267526394647	2.80164172548e-10
FN37	-0.101172660535	0.0919329686497	0.104154298102	0.0259973240813	0.0330651871827	-0.00760037922118	-0.0198172400266	0.000411572377878	-0.0269786830917	0.0597904510853	0.0564267978638	-0.0141549782535	0.0444431292804	0.0184495076899	-0.0413915381876	0.00606677516904	0.010201022137	-0.0100040599512	-0.0116999350943	-0.0241159453001	0.00949327612472	0.0143260149042	0.0193013341933	-0.00319466994257	-0.0163301214272	-0.0183265758627	-0.00613417556763	-0.00419133465322	0.00366408368124	2.80164172548e-10
FN39	0.204986721371	-0.0269194869164	-0.0304988345443	0.0366086043035	-0.0135977214985	-0.0487132121614	0.0103054456184	-0.060394894904	0.051255161127	0.0449184017609	-0.000443192129578	0.0161280769941	0.0123037769065	0.00787016787573	-0.0175026320784	0.0068188408402	-0.0283744556679	0.0288382275665	0.00065779881097	-0.0174217383098	0.0121291482345	-0.0278704123598	0.00793346466268	0.0276519349206	0.00253619028534	0.00353645583139	0.0149529075345	-0.00554732862357	0.00339219246669	2.80164172548e-10
FN59	-0.0583293511177	0.0212341390953	-0.063754619686	0.0817085749101	-0.0299710497123	0.00885402760601	-0.0261590351718	0.0205664579433	0.00442002511246	0.0217182041035	-0.0225118723118	-0.0115895647787	0.00804533529589	-0.021666729624	-0.0148480433811	0.00140720688286	0.013270003312	0.00384288307825	-0.0293883725989	0.0202447126951	-0.0241818448916	-0.030843464347	0.0218893919502	0.0045814034406	0.0200429835292	0.00280676644958	-0.0189382298622	-0.0028892172936	-0.000662688658083	2.80164172548e-10
FN35	-0.00163879929126	0.11440074934	-0.127306166251	0.0645657653338	0.0140749841635	0.0481060144492	-0.0289442406397	0.00943998867112	-0.000683412597939	-0.0463195285184	-0.0518896782227	-0.0661718068329	0.0100145308842	0.0172239211311	-0.0135781357955	-0.0101362315126	-0.00320682125571	-0.0217771604777	0.017036064053	0.0120064966744	-0.0117569453924	-0.00962668088738	0.0107240608798	-0.0108137613484	-0.0223012765933	0.000362850112734	0.013238288811	-0.00884840246936	-0.00141278890107	2.80164172548e-10
FN51	-0.304769688669	0.137591826617	0.0297179154939	-0.0440360474818	-0.0556082208095	-0.00519275310315	0.0163047716903	-0.0593134566896	0.0352169256584	0.0112374249452	0.00691111743196	-0.00600467838683	-0.0517266351967	0.0493555649857	0.00737375169986	0.0525732223895	-0.0237784752043	-0.0287573742995	0.0212931355089	0.0196156812779	0.00379253096053	-0.000343906102639	0.015112208541	0.00478633627804	-0.00299652294658	0.00199715464201	-0.00573676077846	0.00933134262438	-0.00108353461827	2.80164172548e-10
FN50	-0.0226564434152	0.0926097746478	0.0529717157008	0.0289990525939	0.0807588757155	-0.00486679411459	-0.0225741814973	-0.00303763139512	-0.0619495549519	0.00598669960972	0.05941308556	-0.0576432828475	0.0104553350319	-0.00813602160497	0.014919057432	-0.0185566037952	0.000831797616938	-0.0173860983138	-0.0159141253037	-0.011443864718	-0.00243545220856	-0.0152861553577	-0.00689503182434	0.00796803139914	0.000411101304527	0.0219343406624	0.00579240564936	0.0116777457625	0.000793218001483	2.80164172548e-10
